session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,syrup,4000,1,1234,2,2,154438,163237,164471,123626,1,30.812,39.611,40.845,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,8,2,scale,1600,1,871,1,1,168836,177634,178505,123626,2,45.21,54.008,54.879,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,8,2,doll,4000,1,1077,1,1,180834,189649,190726,123626,3,57.208,66.023,67.1,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,threat,2800,1,741,2,2,195248,204047,204788,123626,4,71.622,80.421,81.162,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,6,1,parrot,2800,1,545,1,1,208446,217245,217790,123626,5,84.82,93.619,94.164,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,2,chance,2800,1,676,2,2,221644,230443,231119,123626,6,98.018,106.817,107.493,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,5,2,blur,4000,1,627,1,1,234842,243641,244268,123626,7,111.216,120.015,120.642,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,7,2,rash,1600,1,583,2,2,249240,258038,258621,123626,8,125.614,134.412,134.995,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,5,2,tube,1600,1,581,1,1,261238,270036,270617,123626,9,137.612,146.41,146.991,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,share,2800,1,834,2,2,273236,282034,282868,123626,10,149.61,158.408,159.242,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,7,2,wealth,1600,0,751,1,2,286434,295249,296000,123626,11,162.808,171.623,172.374,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,2,bush,2800,0,1340,1,2,298449,307247,308587,123626,12,174.823,183.621,184.961,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,7,1,straw,4000,1,814,1,1,311646,320445,321259,123626,13,188.02,196.819,197.633,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,6,1,frost,1600,1,712,2,2,326044,334843,335555,123626,14,202.418,211.217,211.929,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,RN,5,1,quart,4000,1,598,1,1,338042,346841,347439,123626,15,214.416,223.215,223.813,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,6,1,taxi,2800,1,692,1,1,382435,391234,391926,123626,16,258.809,267.608,268.3,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,8,2,liar,4000,1,670,1,1,395633,404448,405118,123626,17,272.007,280.822,281.492,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,7,2,need,4000,1,1616,2,2,410048,418846,420462,123626,18,286.422,295.22,296.836,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,7,2,bean,1600,1,928,2,2,424445,433244,434172,123626,19,300.819,309.618,310.546,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,3,bees,2800,1,667,2,2,436443,445242,445909,123626,20,312.817,321.616,322.283,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,visit,2800,1,552,2,2,449641,458440,458992,123626,21,326.015,334.814,335.366,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,7,1,logic,1600,1,624,1,1,462839,471638,472262,123626,22,339.213,348.012,348.636,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,people,4000,1,704,2,2,474837,483636,484340,123626,23,351.211,360.01,360.714,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,8,2,heater,1600,0,774,2,1,489235,498034,498808,123626,24,365.609,374.408,375.182,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,RN,5,1,noise,1600,0,916,2,1,501233,510048,510964,123626,25,377.607,386.422,387.338,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,5,2,pole,2800,0,1124,2,1,513248,522046,523170,123626,26,389.622,398.42,399.544,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,3,city,1600,1,808,2,2,526446,535244,536052,123626,27,402.82,411.618,412.426,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,3,carpet,4000,1,652,2,2,538444,547242,547894,123626,28,414.818,423.616,424.268,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,tags,4000,1,1192,2,2,552842,561640,562832,123626,29,429.216,438.014,439.206,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,5,2,greed,2800,1,700,1,1,567239,576038,576738,123626,30,443.613,452.412,453.112,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,5,2,pans,1600,1,682,1,1,610449,619248,619930,123626,31,486.823,495.622,496.304,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,muscle,1600,1,1121,2,2,622447,631246,632367,123626,32,498.821,507.62,508.741,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,2,bugs,1600,1,1071,2,2,634445,643244,644315,123626,33,510.819,519.618,520.689,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,RN,5,1,fusion,2800,1,752,1,1,646443,655242,655994,123626,34,522.817,531.616,532.368,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,8,2,shell,1600,1,933,1,1,659641,668440,669373,123626,35,536.015,544.814,545.747,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,7,1,clue,1600,1,997,2,2,671639,680438,681435,123626,36,548.013,556.812,557.809,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,8,2,wife,2800,0,0,,2,683637,692436,0,123626,37,560.011,568.81,-123.626,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,5,2,gift,2800,1,1018,1,1,696835,705634,706652,123626,38,573.209,582.008,583.026,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,6,1,food,2800,1,612,2,2,710033,718849,719461,123626,39,586.407,595.223,595.835,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,RN,8,1,ground,2800,0,803,2,1,723248,732046,732849,123626,40,599.622,608.42,609.223,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,marker,4000,1,677,2,2,736446,745244,745921,123626,41,612.82,621.618,622.295,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,8,2,signal,4000,1,704,1,1,750843,759642,760346,123626,42,627.217,636.016,636.72,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NP,5,3,curve,4000,1,894,2,2,765241,774040,774934,123626,43,641.615,650.414,651.308,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,7,2,pledge,4000,1,945,1,1,779639,788438,789383,123626,44,656.013,664.812,665.757,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,1,102008,bas_ste_run1_102008,NN,7,2,berry,4000,1,788,1,1,794037,802835,803623,123626,45,670.411,679.209,679.997,28.412,256.41,484.423,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,north,4000,1,1130,2,2,70727,79543,80673,39915,1,30.812,39.628,40.758,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,ransom,1600,1,965,2,2,85142,93940,94905,39915,2,45.227,54.025,54.99,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,5,2,chin,1600,1,744,1,1,97140,105938,106682,39915,3,57.225,66.023,66.767,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,6,1,whale,2800,1,793,1,1,109138,117936,118729,39915,4,69.223,78.021,78.814,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,8,2,cotton,1600,1,912,1,1,122336,131134,132046,39915,5,82.421,91.219,92.131,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,wheel,2800,1,915,2,2,134334,143132,144047,39915,6,94.419,103.217,104.132,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,RN,5,1,cabin,4000,0,859,2,1,147532,156330,157189,39915,7,107.617,116.415,117.274,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,5,2,hatch,4000,1,714,1,1,161929,170728,171442,39915,8,122.014,130.813,131.527,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,7,1,flame,2800,1,784,1,1,176327,185142,185926,39915,9,136.412,145.227,146.011,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,6,1,dollar,4000,1,837,2,2,189542,198340,199177,39915,10,149.627,158.425,159.262,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,2,exam,2800,0,880,1,2,203939,212738,213618,39915,11,164.024,172.823,173.703,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,8,2,lesson,2800,1,670,1,1,217137,225936,226606,39915,12,177.222,186.021,186.691,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,7,1,teeth,1600,1,884,2,2,230335,239134,240018,39915,13,190.42,199.219,200.103,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,2,kids,4000,1,732,2,2,242333,251132,251864,39915,14,202.418,211.217,211.949,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,RN,7,1,jars,1600,1,1549,1,1,256731,265530,267079,39915,15,216.816,225.615,227.164,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,harp,1600,1,968,2,2,298741,307540,308508,39915,16,258.826,267.625,268.593,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,8,2,sled,1600,1,726,1,1,310739,319538,320264,39915,17,270.824,279.623,280.349,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,RN,8,1,house,1600,1,1069,1,1,322737,331536,332605,39915,18,282.822,291.621,292.69,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,store,1600,1,704,2,2,334735,343534,344238,39915,19,294.82,303.619,304.323,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,RN,5,1,soil,2800,1,1167,1,1,346734,355532,356699,39915,20,306.819,315.617,316.784,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,6,1,zebra,4000,1,726,1,1,359931,368730,369456,39915,21,320.016,328.815,329.541,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,2,action,4000,1,957,2,2,374329,383128,384085,39915,22,334.414,343.213,344.17,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,7,1,poison,2800,1,1747,1,1,388727,397542,399289,39915,23,348.812,357.627,359.374,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,5,2,heaven,2800,1,668,1,1,401941,410740,411408,39915,24,362.026,370.825,371.493,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,2,text,4000,1,993,2,2,415139,423938,424931,39915,25,375.224,384.023,385.016,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,others,1600,1,563,2,2,429537,438336,438899,39915,26,389.622,398.421,398.984,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,7,2,crime,4000,1,830,2,2,441535,450334,451164,39915,27,401.62,410.419,411.249,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,5,2,barber,2800,1,668,1,1,455933,464731,465399,39915,28,416.018,424.816,425.484,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,8,2,steel,2800,1,729,1,1,469131,477929,478658,39915,29,429.216,438.014,438.743,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,7,2,cherry,4000,1,1044,2,2,482329,491127,492171,39915,30,442.414,451.212,452.256,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,7,2,book,4000,1,852,1,1,526738,535537,536389,39915,31,486.823,495.622,496.474,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,7,1,photo,2800,1,1160,2,2,541136,549935,551095,39915,32,501.221,510.02,511.18,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,6,1,profit,4000,1,851,2,2,554334,563133,563984,39915,33,514.419,523.218,524.069,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,7,2,word,1600,1,768,1,1,568732,577530,578298,39915,34,528.817,537.615,538.383,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,3,paper,1600,1,866,2,2,580730,589528,590394,39915,35,540.815,549.613,550.479,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,3,pony,4000,1,630,2,2,592728,601543,602173,39915,36,552.813,561.628,562.258,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,fluid,2800,1,502,2,2,607142,615941,616443,39915,37,567.227,576.026,576.528,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,8,1,church,2800,1,1373,1,1,620340,629139,630512,39915,38,580.425,589.224,590.597,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,5,2,story,1600,1,680,1,1,633538,642337,643017,39915,39,593.623,602.422,603.102,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,yard,1600,1,1197,2,2,645536,654335,655532,39915,40,605.621,614.42,615.617,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,RN,5,1,owner,1600,1,824,1,1,657534,666333,667157,39915,41,617.619,626.418,627.242,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,5,3,honey,4000,1,1053,2,2,669532,678331,679384,39915,42,629.617,638.416,639.469,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,6,1,cows,2800,1,742,1,1,683930,692729,693471,39915,43,644.015,652.814,653.556,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NP,8,3,pilot,4000,1,855,2,2,697128,705943,706798,39915,44,657.213,666.028,666.883,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,2,102008,bas_ste_run2_102008,NN,5,2,train,2800,1,1281,1,1,711542,720341,721622,39915,45,671.627,680.426,681.707,28.429,256.427,484.424,228.031,456.028,684.025
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,syrup,4000,1,1767,2,2,144578,153378,155145,113754,1,30.824,39.624,41.391,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,8,2,scale,4000,1,995,1,1,158978,167777,168772,113754,2,45.224,54.023,55.018,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,8,2,doll,4000,1,1579,1,1,173377,182177,183756,113754,3,59.623,68.423,70.002,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,threat,1600,0,700,1,2,187777,196577,197277,113754,4,74.023,82.823,83.523,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,6,1,parrot,1600,1,926,1,1,199777,208577,209503,113754,5,86.023,94.823,95.749,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,2,chance,2800,1,1121,2,2,211777,220577,221698,113754,6,98.023,106.823,107.944,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,5,2,blur,2800,1,1094,1,1,224977,233777,234871,113754,7,111.223,120.023,121.117,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,7,2,rash,1600,1,881,2,2,238176,246976,247857,113754,8,124.422,133.222,134.103,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,5,2,tube,4000,1,526,1,1,250176,258976,259502,113754,9,136.422,145.222,145.748,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,share,2800,1,1224,2,2,264576,273376,274600,113754,10,150.822,159.622,160.846,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,7,2,wealth,1600,1,949,2,2,277776,286576,287525,113754,11,164.022,172.822,173.771,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,2,bush,1600,0,1257,1,2,289776,298576,299833,113754,12,176.022,184.822,186.079,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,7,1,straw,2800,1,814,1,1,301776,310575,311389,113754,13,188.022,196.821,197.635,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,6,1,frost,4000,1,1273,2,2,314975,323775,325048,113754,14,201.221,210.021,211.294,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,RN,5,1,quart,2800,1,639,1,1,329375,338175,338814,113754,15,215.621,224.421,225.06,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,6,1,taxi,1600,1,1007,1,1,372575,381374,382381,113754,16,258.821,267.62,268.627,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,8,2,liar,2800,1,1236,1,1,384574,393374,394610,113754,17,270.82,279.62,280.856,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,7,2,need,2800,1,1538,2,2,397774,406574,408112,113754,18,284.02,292.82,294.358,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,7,2,bean,2800,1,611,2,2,410974,419774,420385,113754,19,297.22,306.02,306.631,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,3,bees,4000,1,700,2,2,424174,432974,433674,113754,20,310.42,319.22,319.92,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,visit,2800,1,800,2,2,438574,447373,448173,113754,21,324.82,333.619,334.419,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,7,1,logic,2800,1,723,1,1,451773,460573,461296,113754,22,338.019,346.819,347.542,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,people,4000,1,1048,2,2,464973,473773,474821,113754,23,351.219,360.019,361.067,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,8,2,heater,4000,1,1277,1,1,479373,488173,489450,113754,24,365.619,374.419,375.696,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,RN,5,1,noise,4000,1,917,1,1,493773,502573,503490,113754,25,380.019,388.819,389.736,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,5,2,pole,1600,0,0,,1,508173,516972,0,113754,26,394.419,403.218,-113.754,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,3,city,1600,0,1241,1,2,520172,528972,530213,113754,27,406.418,415.218,416.459,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,3,carpet,1600,1,634,2,2,532172,540972,541606,113754,28,418.418,427.218,427.852,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,tags,1600,1,655,2,2,544172,552972,553627,113754,29,430.418,439.218,439.873,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,5,2,greed,4000,1,668,1,1,556172,564972,565640,113754,30,442.418,451.218,451.886,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,5,2,pans,2800,1,909,1,1,600571,609371,610280,113754,31,486.817,495.617,496.526,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,muscle,1600,1,1030,2,2,613771,622571,623601,113754,32,500.017,508.817,509.847,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,2,bugs,1600,1,662,2,2,625771,634571,635233,113754,33,512.017,520.817,521.479,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,RN,5,1,fusion,2800,1,836,1,1,637771,646571,647407,113754,34,524.017,532.817,533.653,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,8,2,shell,2800,1,1172,1,1,650971,659770,660942,113754,35,537.217,546.016,547.188,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,7,1,clue,1600,1,1197,2,2,664170,672970,674167,113754,36,550.416,559.216,560.413,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,8,2,wife,4000,1,1855,2,2,676170,684970,686825,113754,37,562.416,571.216,573.071,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,5,2,gift,4000,1,1342,1,1,690570,699370,700712,113754,38,576.816,585.616,586.958,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,6,1,food,2800,1,1792,2,2,704970,713770,715562,113754,39,591.216,600.016,601.808,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,RN,8,1,ground,4000,0,1850,2,1,718170,726969,728819,113754,40,604.416,613.215,615.065,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,marker,2800,1,808,2,2,732569,741369,742177,113754,41,618.815,627.615,628.423,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,8,2,signal,4000,1,955,1,1,745769,754569,755524,113754,42,632.015,640.815,641.77,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NP,5,3,curve,1600,1,994,2,2,760169,768969,769963,113754,43,646.415,655.215,656.209,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,7,2,pledge,1600,1,1157,1,1,772169,780969,782126,113754,44,658.415,667.215,668.372,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,1,107321,bas_ste_run1_107321,NN,7,2,berry,4000,1,1074,1,1,784169,792968,794042,113754,45,670.415,679.214,680.288,28.424,256.421,484.417,228.021,456.031,684.028
bas,ste,2,107321,bas_ste_run2_107321,NP,5,3,north,1600,1,1105,2,2,77790,86590,87695,46975,1,30.815,39.615,40.72,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NP,5,3,ransom,1600,1,802,2,2,89790,98590,99392,46975,2,42.815,51.615,52.417,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NN,5,2,chin,2800,1,645,1,1,101790,110590,111235,46975,3,54.815,63.615,64.26,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NN,6,1,whale,4000,1,827,1,1,114990,123789,124616,46975,4,68.015,76.814,77.641,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NN,8,2,cotton,1600,1,1073,1,1,129389,138189,139262,46975,5,82.414,91.214,92.287,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NP,5,3,wheel,4000,1,686,2,2,141389,150189,150875,46975,6,94.414,103.214,103.9,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,RN,5,1,cabin,4000,0,0,,1,155789,164589,0,46975,7,108.814,117.614,-46.975,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NN,5,2,hatch,2800,1,820,1,1,170189,178989,179809,46975,8,123.214,132.014,132.834,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NN,7,1,flame,2800,1,912,1,1,183389,192188,193100,46975,9,136.414,145.213,146.125,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NP,6,1,dollar,2800,1,826,2,2,196588,205388,206214,46975,10,149.613,158.413,159.239,28.415,256.412,484.409,228.026,456.022,684.019
bas,ste,2,107321,bas_ste_run2_107321,NP,8,2,exam,4000,1,671,2,2,209788,218588,219259,46975,11,162.813,171.613,172.284,28.415,256.412,484.409,228.026,456.022,684.019
