session,task,run,subj,name,trial.type,iti,cue,probe,target.color,location,cue.cresp,target.cresp,cue.rt,cue.acc,cue.resp,target.rt,target.acc,target.resp,trialacc,time.cue.onset.abs,time.target.onset.abs,time.target.rt.abs,time.cue.rt.abs,time.scan.start,trial.num,acc,time.cue.onset,time.cue.rt,time.target.onset,time.target.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,axc,1,102008,bas_axc_run1_102008,AY,1600,A,H,white,center,1,1,378,1,1,637,1,1,1,75524,80323,80960,75902,44909,1,1,30.615,30.993,35.414,36.051,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,515,1,1,363,1,2,1,82723,87522,87885,83238,44909,2,1,37.814,38.329,42.613,42.976,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AY,4000,A,D,white,center,1,1,383,1,1,876,1,1,1,91138,95937,96813,91521,44909,3,1,46.229,46.612,51.028,51.904,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,414,1,1,428,1,2,1,100736,105536,105964,101150,44909,4,1,55.827,56.241,60.627,61.055,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,U,D,white,center,1,1,573,1,1,445,1,1,1,109135,113934,114379,109708,44909,5,1,64.226,64.799,69.025,69.47,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,C,D,white,center,1,1,619,1,1,432,1,1,1,118734,123533,123965,119353,44909,6,1,73.825,74.444,78.624,79.056,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,H,U,white,center,1,1,321,1,1,551,1,1,1,128332,133131,133682,128653,44909,7,1,83.423,83.744,88.222,88.773,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,U,P,white,center,1,1,379,1,1,689,1,1,1,136731,141530,142219,137110,44909,8,1,91.822,92.201,96.621,97.31,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Ang,1600,A,5,white,center,1,,471,1,1,0,1,,1,143930,148729,0,144401,44909,9,1,99.021,99.492,103.82,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,548,1,1,363,1,2,1,151128,155928,156291,151676,44909,10,1,106.219,106.767,111.019,111.382,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,348,1,1,341,1,2,1,159527,164326,164667,159875,44909,11,1,114.618,114.966,119.417,119.758,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,P,M,white,center,1,1,517,1,1,455,0,2,0,169126,173925,174380,169643,44909,12,0,124.217,124.734,129.016,129.471,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,H,T,white,center,1,1,516,1,1,362,1,1,1,176324,181124,181486,176840,44909,13,1,131.415,131.931,136.215,136.577,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,1600,A,X,white,center,1,2,412,1,1,461,1,2,1,185923,190722,191183,186335,44909,14,1,141.014,141.426,145.813,146.274,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Ang,1600,A,9,white,center,1,,441,1,1,0,1,,1,193122,197938,0,193563,44909,15,1,148.213,148.654,153.029,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BX,2800,P,X,white,center,1,1,570,1,1,923,1,1,1,200337,205137,206060,200907,44909,16,1,155.428,155.998,160.228,161.151,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BX,4000,U,X,white,center,1,1,823,1,1,816,1,1,1,208736,213535,214351,209559,44909,17,1,163.827,164.65,168.626,169.442,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,634,1,1,439,1,2,1,218334,223134,223573,218968,44909,18,1,173.425,174.059,178.225,178.664,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,N,P,white,center,1,1,680,1,1,509,1,1,1,226733,231532,232041,227413,44909,19,1,181.824,182.504,186.623,187.132,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,N,U,white,center,1,1,469,1,1,409,1,1,1,235132,239931,240340,235601,44909,20,1,190.223,190.692,195.022,195.431,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Bng,1600,D,4,white,center,1,,544,1,1,379,0,1,0,243530,248330,248709,244074,44909,21,0,198.621,199.165,203.421,203.8,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,1188,1,1,410,1,2,1,250729,255529,255939,251917,44909,22,1,205.82,207.008,210.62,211.03,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Bng,1600,D,2,white,center,1,,481,1,1,0,1,,1,260328,265127,0,260809,44909,23,1,215.419,215.9,220.218,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,525,1,1,325,1,2,1,267527,272326,272651,268052,44909,24,1,222.618,223.143,227.417,227.742,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Bng,4000,T,6,white,center,1,,542,1,1,0,1,,1,307137,311936,0,307679,44909,25,1,262.228,262.77,267.027,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,M,F,white,center,1,1,444,1,1,690,0,2,0,316735,321535,322225,317179,44909,26,0,271.826,272.27,276.626,277.316,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,529,1,1,414,1,2,1,326334,331133,331547,326863,44909,27,1,281.425,281.954,286.224,286.638,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Ang,1600,A,1,white,center,1,,437,1,1,0,1,,1,334733,339532,0,335170,44909,28,1,289.824,290.261,294.623,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,F,M,white,center,1,1,672,1,1,719,1,1,1,341931,346731,347450,342603,44909,29,1,297.022,297.694,301.822,302.541,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,T,N,white,center,1,1,662,1,1,824,1,1,1,349130,353930,354754,349792,44909,30,1,304.221,304.883,309.021,309.845,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,536,1,1,364,1,2,1,357529,362328,362692,358065,44909,31,1,312.62,313.156,317.419,317.783,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Ang,4000,A,3,white,center,1,,844,1,1,0,1,,1,365928,370727,0,366772,44909,32,1,321.019,321.863,325.818,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AY,1600,A,N,white,center,1,1,518,1,1,760,1,1,1,375526,380325,381085,376044,44909,33,1,330.617,331.135,335.416,336.176,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BX,4000,M,X,white,center,1,1,553,1,1,1380,0,2,0,382725,387524,388904,383278,44909,34,0,337.816,338.369,342.615,343.995,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,T,M,white,center,1,1,493,1,1,762,1,1,1,392324,397123,397885,392817,44909,35,1,347.415,347.908,352.214,352.976,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,514,1,1,460,1,2,1,399522,404322,404782,400036,44909,36,1,354.613,355.127,359.413,359.873,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,C,M,white,center,1,1,393,1,1,402,1,1,1,407938,412737,413139,408331,44909,37,1,363.029,363.422,367.828,368.23,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,D,T,white,center,1,1,436,1,1,467,1,1,1,417536,422335,422802,417972,44909,38,1,372.627,373.063,377.426,377.893,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,1600,A,X,white,center,1,2,575,1,1,454,1,2,1,427135,431934,432388,427710,44909,39,1,382.226,382.801,387.025,387.479,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,442,1,1,316,1,2,1,434334,439133,439449,434776,44909,40,1,389.425,389.867,394.224,394.54,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,D,N,white,center,1,1,502,1,1,466,1,1,1,443932,448731,449197,444434,44909,41,1,399.023,399.525,403.822,404.288,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,1600,A,X,white,center,1,2,550,1,1,344,1,2,1,451131,455930,456274,451681,44909,42,1,406.222,406.772,411.021,411.365,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,463,1,1,375,1,2,1,458330,463129,463504,458793,44909,43,1,413.421,413.884,418.22,418.595,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,P,H,white,center,1,1,571,1,1,433,1,1,1,467928,472727,473160,468499,44909,44,1,423.019,423.59,427.818,428.251,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,365,1,1,371,1,2,1,476327,481126,481497,476692,44909,45,1,431.418,431.783,436.217,436.588,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BX,2800,F,X,white,center,1,1,385,1,1,640,1,1,1,484726,489525,490165,485111,44909,46,1,439.817,440.202,444.616,445.256,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AY,1600,A,T,white,center,1,1,462,1,1,633,1,1,1,493124,497923,498556,493586,44909,47,1,448.215,448.677,453.014,453.647,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Bng,2800,N,5,white,center,1,,659,1,1,0,1,,1,500323,505122,0,500982,44909,48,1,455.414,456.073,460.213,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Ang,1600,A,7,white,center,1,,384,1,1,0,1,,1,538734,543533,0,539118,44909,49,1,493.825,494.209,498.624,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,F,C,white,center,1,1,656,1,1,937,1,1,1,545932,550732,551669,546588,44909,50,1,501.023,501.679,505.823,506.76,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,M,P,white,center,1,1,448,1,1,634,1,1,1,555531,560330,560964,555979,44909,51,1,510.622,511.07,515.421,516.055,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,H,U,white,center,1,1,464,1,1,576,1,1,1,565129,569929,570505,565593,44909,52,1,520.22,520.684,525.02,525.596,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,D,N,white,center,1,1,386,1,1,576,1,1,1,574728,579527,580103,575114,44909,53,1,529.819,530.205,534.618,535.194,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,M,P,white,center,1,1,462,1,1,503,1,1,1,581927,586726,587229,582389,44909,54,1,537.018,537.48,541.817,542.32,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Bng,2800,M,9,white,center,1,,517,1,1,0,1,,1,590325,595125,0,590842,44909,55,1,545.416,545.933,550.216,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,2800,T,N,white,center,1,1,380,1,1,529,1,1,1,598724,603523,604052,599104,44909,56,1,553.815,554.195,558.614,559.143,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,1600,A,X,white,center,1,2,507,1,1,462,1,2,1,607123,611922,612384,607630,44909,57,1,562.214,562.721,567.013,567.475,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,1600,A,X,white,center,1,2,375,1,1,388,1,2,1,614322,619138,619526,614697,44909,58,1,569.413,569.788,574.229,574.617,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,329,1,1,459,1,2,1,621537,626336,626795,621866,44909,59,1,576.628,576.957,581.427,581.886,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,350,1,1,474,1,2,1,631136,635935,636409,631486,44909,60,1,586.227,586.577,591.026,591.5,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AY,1600,A,H,white,center,1,1,435,1,1,654,0,2,0,639534,644334,644988,639969,44909,61,0,594.625,595.06,599.425,600.079,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BX,4000,C,X,white,center,1,1,542,1,1,743,1,1,1,646733,651532,652275,647275,44909,62,1,601.824,602.366,606.623,607.366,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Ang,2800,A,3,white,center,1,,397,1,1,0,1,,1,656332,661131,0,656729,44909,63,1,611.423,611.82,616.222,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,1600,P,H,white,center,1,1,447,1,1,617,1,1,1,664730,669530,670147,665177,44909,64,1,619.821,620.268,624.621,625.238,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BX,4000,P,X,white,center,1,1,685,1,1,595,1,1,1,671929,676728,677323,672614,44909,65,1,627.02,627.705,631.819,632.414,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,4000,A,X,white,center,1,2,383,1,1,380,1,2,1,681528,686327,686707,681911,44909,66,1,636.619,637.002,641.418,641.798,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,Bng,1600,U,5,white,center,1,,566,1,1,0,1,,1,691126,695925,0,691692,44909,67,1,646.217,646.783,651.016,-44.909,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,1600,A,X,white,center,1,2,533,1,1,454,1,2,1,698325,703124,703578,698858,44909,68,1,653.416,653.949,658.215,658.669,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AY,2800,A,T,white,center,1,1,409,1,1,724,1,1,1,705524,710323,711047,705933,44909,69,1,660.615,661.024,665.414,666.138,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,427,1,1,467,1,2,1,713923,718722,719189,714350,44909,70,1,669.014,669.441,673.813,674.28,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,BY,4000,P,M,white,center,1,1,585,1,1,712,1,1,1,722338,727137,727849,722923,44909,71,1,677.429,678.014,682.228,682.94,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,1,102008,bas_axc_run1_102008,AX,2800,A,X,white,center,1,2,951,1,1,516,1,2,1,731936,736736,737252,732887,44909,72,1,687.027,687.978,691.827,692.343,28.415,260.028,491.625,231.633,463.229,694.826
bas,axc,2,102008,bas_axc_run2_102008,Ang,4000,A,6,white,center,1,,393,1,1,0,1,,1,68428,73228,0,68821,37810,1,1,30.618,31.011,35.418,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AY,4000,A,F,white,center,1,1,349,1,1,643,1,1,1,78027,82826,83469,78376,37810,2,1,40.217,40.566,45.016,45.659,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,2800,A,X,white,center,1,2,361,1,1,353,1,2,1,87625,92425,92778,87986,37810,3,1,49.815,50.176,54.615,54.968,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,337,1,1,372,1,2,1,96024,100823,101195,96361,37810,4,1,58.214,58.551,63.013,63.385,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Bng,4000,M,1,white,center,1,,766,1,1,0,1,,1,103223,108022,0,103989,37810,5,1,65.413,66.179,70.212,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,2800,A,X,white,center,1,2,445,1,1,354,1,2,1,112821,117621,117975,113266,37810,6,1,75.011,75.456,79.811,80.165,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Ang,2800,A,8,white,center,1,,370,1,1,0,1,,1,121220,126019,0,121590,37810,7,1,83.41,83.78,88.209,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Bng,2800,H,1,white,center,1,,639,1,1,0,1,,1,129619,134435,0,130258,37810,8,1,91.809,92.448,96.625,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,431,1,1,356,1,2,1,138034,142833,143189,138465,37810,9,1,100.224,100.655,105.023,105.379,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,4000,M,U,white,center,1,1,530,1,1,456,1,1,1,145233,150032,150488,145763,37810,10,1,107.423,107.953,112.222,112.678,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BX,1600,D,X,white,center,1,1,638,1,1,391,1,1,1,154831,159631,160022,155469,37810,11,1,117.021,117.659,121.821,122.212,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AY,1600,A,P,white,center,1,1,451,1,1,792,1,1,1,162030,166829,167621,162481,37810,12,1,124.22,124.671,129.019,129.811,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,2800,A,X,white,center,1,2,316,1,1,297,1,2,1,169229,174028,174325,169545,37810,13,1,131.419,131.735,136.218,136.515,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,4000,T,P,white,center,1,1,612,1,1,425,1,1,1,177628,182427,182852,178240,37810,14,1,139.818,140.43,144.617,145.042,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,D,C,white,center,1,1,374,1,1,447,1,1,1,187226,192025,192472,187600,37810,15,1,149.416,149.79,154.215,154.662,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,4000,H,C,white,center,1,1,374,1,1,402,1,1,1,195625,200424,200826,195999,37810,16,1,157.815,158.189,162.614,163.016,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,4000,D,U,white,center,1,1,344,1,1,361,1,1,1,205223,210023,210384,205567,37810,17,1,167.413,167.757,172.213,172.574,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BX,1600,T,X,white,center,1,1,411,1,1,334,1,1,1,214822,219621,219955,215233,37810,18,1,177.012,177.423,181.811,182.145,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,408,1,1,401,1,2,1,222021,226820,227221,222429,37810,19,1,184.211,184.619,189.01,189.411,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,P,C,white,center,1,1,470,1,1,392,1,1,1,229220,234019,234411,229690,37810,20,1,191.41,191.88,196.209,196.601,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,4000,A,X,white,center,1,2,571,1,1,382,1,2,1,237635,242434,242816,238206,37810,21,1,199.825,200.396,204.624,205.006,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,1600,F,D,white,center,1,1,727,1,1,412,1,1,1,247233,252033,252445,247960,37810,22,1,209.423,210.15,214.223,214.635,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,540,1,1,392,1,2,1,254432,259231,259623,254972,37810,23,1,216.622,217.162,221.421,221.813,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,P,T,white,center,1,1,373,1,1,433,1,1,1,261631,266430,266863,262004,37810,24,1,223.821,224.194,228.62,229.053,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BX,4000,H,X,white,center,1,1,470,1,1,408,1,1,1,300025,304824,305232,300495,37810,25,1,262.215,262.685,267.014,267.422,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Ang,1600,A,4,white,center,1,,444,1,1,0,1,,1,309623,314423,0,310067,37810,26,1,271.813,272.257,276.613,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Ang,4000,A,2,white,center,1,,358,1,1,0,1,,1,316822,321622,0,317180,37810,27,1,279.012,279.37,283.812,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,2800,A,X,white,center,1,2,376,1,1,475,1,2,1,326421,331220,331695,326797,37810,28,1,288.611,288.987,293.41,293.885,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,293,1,1,392,1,2,1,334820,339619,340011,335113,37810,29,1,297.01,297.303,301.809,302.201,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Bng,2800,M,8,white,center,1,,645,1,1,0,1,,1,342035,346834,0,342680,37810,30,1,304.225,304.87,309.024,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,4000,A,X,white,center,1,2,362,1,1,244,1,2,1,350434,355233,355477,350796,37810,31,1,312.624,312.986,317.423,317.667,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,431,1,1,345,1,2,1,360032,364831,365176,360463,37810,32,1,322.222,322.653,327.021,327.366,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,1600,N,D,white,center,1,1,600,1,1,521,1,1,1,367231,372030,372551,367831,37810,33,1,329.421,330.021,334.22,334.741,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,U,F,white,center,1,1,543,1,1,602,1,1,1,374430,379229,379831,374973,37810,34,1,336.62,337.163,341.419,342.021,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,C,F,white,center,1,1,374,1,1,359,1,1,1,382829,387628,387987,383203,37810,35,1,345.019,345.393,349.818,350.177,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AY,4000,A,U,white,center,1,1,382,1,1,477,1,1,1,391227,396026,396503,391609,37810,36,1,353.417,353.799,358.216,358.693,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,4000,A,X,white,center,1,2,279,1,1,350,1,2,1,400826,405625,405975,401105,37810,37,1,363.016,363.295,367.815,368.165,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AY,2800,A,M,white,center,1,1,341,1,1,620,1,1,1,410424,415223,415843,410765,37810,38,1,372.614,372.955,377.413,378.033,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,M,N,white,center,1,1,371,1,1,351,1,1,1,418823,423622,423973,419194,37810,39,1,381.013,381.384,385.812,386.163,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,Bng,1600,C,7,white,center,1,,349,1,1,0,1,,1,427222,432021,0,427571,37810,40,1,389.412,389.761,394.211,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BX,1600,N,X,white,center,1,1,354,1,1,0,0,,0,434420,439220,0,434774,37810,41,0,396.61,396.964,401.41,-37.81,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,4000,A,X,white,center,1,2,697,1,1,226,1,2,1,441619,446435,446661,442316,37810,42,1,403.809,404.506,408.625,408.851,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,1600,A,X,white,center,1,2,366,1,1,360,1,2,1,451234,456034,456394,451600,37810,43,1,413.424,413.79,418.224,418.584,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,N,H,white,center,1,1,542,1,1,1103,1,1,1,458433,463232,464335,458975,37810,44,1,420.623,421.165,425.422,426.525,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,4000,F,H,white,center,1,1,448,1,1,489,1,1,1,466832,471631,472120,467280,37810,45,1,429.022,429.47,433.821,434.31,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,2800,U,T,white,center,1,1,473,1,1,437,1,1,1,476430,481230,481667,476903,37810,46,1,438.62,439.093,443.42,443.857,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,4000,A,X,white,center,1,2,1015,1,1,492,1,2,1,484829,489628,490120,485844,37810,47,1,447.019,448.034,451.818,452.31,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,BY,1600,C,N,white,center,1,1,353,1,1,351,1,1,1,494428,499227,499578,494781,37810,48,1,456.618,456.971,461.417,461.768,28.419,260.015,491.612,231.62,463.233,694.83
bas,axc,2,102008,bas_axc_run2_102008,AX,2800,A,X,white,center,1,2,363,1,1,350,1,2,1,531622,536421,536771,531985,37810,49,1,493.812,494.175,498.611,498.961,28.419,260.015,491.612,231.62,463.233,694.83
