session,task,run,subj,name,word,trial.type,pc,color,iti,time.target.onset.abs,time.scan.start,trial.num,listener1,listener2,correctcolor,response.final,acc.final,rt,item,time.target.onset,time.rt.abs,time.rt,acc,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,stp,1,102008,bas_stp_run1_102008,BLACK,c,pc50,black,2400,81383,50659,1,black,black,black,black,1,896,blackBLACK,30.724,82279,926.724,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,i,pc50,black,3600,86182,50659,2,black,black,black,black,1,922,blackYELLOW,35.523,87104,957.523,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,3600,92181,50659,3,blue,blue,blue,blue,1,872,blueBLUE,41.522,93053,913.522,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,3600,98180,50659,4,red,green,red,red,1,915.5,redRED,47.521,99095.5,963.021,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLACK,i,pc50,green,1200,104179,50659,5,green,green,green,green,1,785,greenBLACK,53.52,104964,838.52,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,2400,107779,50659,6,white,white,white,white,1,774,whiteWHITE,57.12,108553,831.12,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,c,pc50,green,2400,112578,50659,7,green,green,green,green,1,713.5,greenGREEN,61.919,113291.5,775.419,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,1200,117377,50659,8,red,red,red,red,1,799,redRED,66.718,118176,865.718,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,c,pc50,yellow,3600,120976,50659,9,yellow,yellow,yellow,yellow,1,842,yellowYELLOW,70.317,121818,912.317,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,1200,126975,50659,10,white,white,white,white,1,839,whiteWHITE,76.316,127814,915.316,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,2400,130575,50659,11,red,red,red,red,1,959,redRED,79.916,131534,1038.916,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,1200,135374,50659,12,blue,blue,blue,blue,1,715.5,blueBLUE,84.715,136089.5,800.215,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,i,mc,white,3600,138974,50659,13,white,white,white,white,1,964.5,whitePURPLE,88.315,139938.5,1052.815,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,144973,50659,14,purple- slightly distorted,purple,purple,purple,1,1007,purplePURPLE,94.314,145980,1101.314,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,148572,50659,15,purple,purple,purple,purple,1,668.5,purplePURPLE,97.913,149240.5,766.413,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PINK,i,pc50,black,3600,153371,50659,16,black,black,black,black,1,987,blackPINK,102.712,154358,1089.712,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,i,mc,red,1200,159370,50659,17,red,red,red,red,1,1131.5,redPURPLE,108.711,160501.5,1240.211,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,3600,162970,50659,18,blue,blue,blue,blue,1,937,blueBLUE,112.311,163907,1049.311,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,i,pc50,yellow,2400,168969,50659,19,yellow,yellow,yellow,yellow,1,958.5,yellowGREEN,118.31,169927.5,1076.81,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,173768,50659,20,purple,purple,purple,purple,1,912,purplePURPLE,123.109,174680,1035.109,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,c,pc50,yellow,1200,177384,50659,21,yellow,yellow,yellow,yellow,1,827.5,yellowYELLOW,126.725,178211.5,954.225,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,180984,50659,22,purple,purple,purple,purple,1,962,purplePURPLE,130.325,181946,1092.325,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,2400,185783,50659,23,blue,pink,blue,blue,1,735,blueBLUE,135.124,186518,870.124,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,i,mc,white,3600,190582,50659,24,white,white,white,white,1,865,whiteRED,139.923,191447,1004.923,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,2400,196581,50659,25,white,white,white,white,1,766,whiteWHITE,145.922,197347,911.922,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,i,mc,red,1200,201380,50659,26,red,red,red,red,1,811.5,redBLUE,150.721,202191.5,962.221,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,i,mc,blue,3600,204980,50659,27,blue,blue,blue,blue,1,829,blueWHITE,154.321,205809,983.321,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,2400,210979,50659,28,red,red,red,red,1,699,redRED,160.32,211678,859.32,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,215778,50659,29,purple,purple,purple,purple,1,770,purplePURPLE,165.119,216548,935.119,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,c,pc50,green,3600,220577,50659,30,green,green,green,green,1,753.5,greenGREEN,169.918,221330.5,923.418,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,1200,226576,50659,31,blue,blue,blue,blue,1,768,blueBLUE,175.917,227344,943.917,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,2400,230176,50659,32,white,white,white,white,1,741,whiteWHITE,179.517,230917,920.517,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,i,pc50,pink,1200,234975,50659,33,pink,pink,pink,pink,1,833.5,pinkGREEN,184.316,235808.5,1017.816,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,i,mc,purple,3600,238574,50659,34,purple,purple,purple,purple,1,1504,purpleBLUE,187.915,240078,1691.915,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,i,pc50,pink,3600,244574,50659,35,pink,pink,pink,pink,1,916,pinkYELLOW,193.915,245490,1109.915,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PINK,c,pc50,pink,1200,250573,50659,36,pink,pink,pink,pink,1,800,pinkPINK,199.914,251373,999.914,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,i,mc,purple,3600,284184,50659,37,purple,purple,purple,purple,1,1095,purpleBLUE,233.525,285279,1328.525,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLACK,i,pc50,green,2400,290183,50659,38,green,green,green,green,1,819,greenBLACK,239.524,291002,1058.524,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,2400,294982,50659,39,red,red,red,red,1,772,redRED,244.323,295754,1016.323,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,3600,299781,50659,40,blue,blue,blue,blue,1,731,blueBLUE,249.122,300512,980.122,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,i,mc,red,2400,305780,50659,41,red,red,red,red,1,941.5,redPURPLE,255.121,306721.5,1196.621,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,1200,310580,50659,42,white,white,white,white,1,692,whiteWHITE,259.921,311272,951.921,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,3600,314179,50659,43,purple- distorted,purple,purple,purple,1,721.5,purplePURPLE,263.52,314900.5,985.02,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,c,pc50,green,1200,320178,50659,44,green- faint,green,green,green,1,742.5,greenGREEN,269.519,320920.5,1012.019,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,1200,323778,50659,45,white,white,white,white,1,704.5,whiteWHITE,273.119,324482.5,977.619,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,327377,50659,46,purple- slightly distorted,yellow,purple,purple,1,847,purplePURPLE,276.718,328224,1123.718,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,c,pc50,green,3600,330976,50659,47,green,green,green,green,1,633,greenGREEN,280.317,331609,913.317,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,336976,50659,48,purple- distorted,purple,purple,purple,1,735,purplePURPLE,286.317,337711,1021.317,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PINK,i,pc50,black,3600,341775,50659,49,black,black,black,black,1,844.5,blackPINK,291.116,342619.5,1135.616,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,2400,347774,50659,50,blue,blue,blue,blue,1,836,blueBLUE,297.115,348610,1133.115,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,2400,352573,50659,51,white,white,white,white,1,686.5,whiteWHITE,301.914,353259.5,988.414,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,1200,357372,50659,52,red,red,red,red,1,862.5,redRED,306.713,358234.5,1169.213,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,2400,360972,50659,53,blue,blue,blue,blue,1,1003.5,blueBLUE,310.313,361975.5,1313.813,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLACK,c,pc50,black,1200,365771,50659,54,black,black,black,black,1,827.5,blackBLACK,315.112,366598.5,1142.612,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,1200,369370,50659,55,blue,blue,blue,blue,1,795,blueBLUE,318.711,370165,1113.711,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,3600,372970,50659,56,blue,blue,blue,blue,1,689,blueBLUE,322.311,373659,1011.311,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,1200,378969,50659,57,red,red,red,red,1,683.5,redRED,328.31,379652.5,1011.81,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,i,pc50,pink,2400,382568,50659,58,pink,pink,pink,pink,1,796.5,pinkGREEN,331.909,383364.5,1128.409,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,i,pc50,black,3600,387368,50659,59,black,black,black,black,1,894,blackYELLOW,336.709,388262,1230.709,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,i,mc,white,3600,393383,50659,60,white,white,white,white,1,789.5,whiteRED,342.724,394172.5,1132.224,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,i,mc,red,2400,399382,50659,61,red,red,red,red,1,940,redBLUE,348.723,400322,1288.723,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,404182,50659,62,purple,purple,purple,purple,1,931.5,purplePURPLE,353.523,405113.5,1285.023,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,3600,407781,50659,63,red,red,red,red,1,856.5,redRED,357.122,408637.5,1213.622,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,i,pc50,pink,2400,413780,50659,64,pink,pink,pink,pink,1,961.5,pinkYELLOW,363.121,414741.5,1324.621,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,i,mc,white,3600,418579,50659,65,white,white,white,white,1,823.5,whitePURPLE,367.92,419402.5,1191.42,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,i,pc50,yellow,3600,424578,50659,66,yellow,yellow,yellow,yellow,1,886,yellowGREEN,373.919,425464,1259.919,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PINK,c,pc50,pink,1200,430577,50659,67,pink,pink,pink,pink,1,863.5,pinkPINK,379.918,431440.5,1243.418,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,434177,50659,68,purple- distorted,purple,purple,purple,1,837,purplePURPLE,383.518,435014,1220.518,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,c,pc50,yellow,1200,438976,50659,69,yellow,yellow,yellow,yellow,1,793.5,yellowYELLOW,388.317,439769.5,1181.817,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,c,pc50,yellow,3600,442575,50659,70,yellow,yellow,yellow,yellow,1,784.5,yellowYELLOW,391.916,443359.5,1176.416,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,i,mc,blue,2400,448575,50659,71,blue,blue,blue,blue,1,843,blueWHITE,397.916,449418,1240.916,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,1200,453374,50659,72,white,white,white,white,1,849.5,whiteWHITE,402.715,454223.5,1252.215,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,486968,50659,73,purple,purple,purple,purple,1,1039.5,purplePURPLE,436.309,488007.5,1475.809,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,i,mc,purple,2400,490568,50659,74,purple,purple,purple,purple,1,1017.5,purpleBLUE,439.909,491585.5,1457.409,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,495384,50659,75,purple,purple,purple,purple,1,887.5,purplePURPLE,444.725,496271.5,1332.225,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,i,mc,red,1200,500183,50659,76,red,red,red,red,1,1010,redPURPLE,449.524,501193,1459.524,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,i,mc,white,3600,503782,50659,77,white,white,white,white,1,870,whitePURPLE,453.123,504652,1323.123,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,i,pc50,yellow,1200,509781,50659,78,yellow,yellow,yellow,yellow,1,849,yellowGREEN,459.122,510630,1308.122,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,3600,513381,50659,79,blue,blue,blue,blue,1,841.5,blueBLUE,462.722,514222.5,1304.222,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,i,pc50,pink,3600,519380,50659,80,pink,pink,pink,pink,1,800,pinkGREEN,468.721,520180,1268.721,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,1200,525379,50659,81,white,white,white,white,1,780.5,whiteWHITE,474.72,526159.5,1255.22,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,c,pc50,green,2400,528978,50659,82,green,green,green,green,1,861.5,greenGREEN,478.319,529839.5,1339.819,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,i,mc,red,3600,533778,50659,83,red,red,red,red,1,878,redBLUE,483.119,534656,1361.119,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLACK,c,pc50,black,2400,539777,50659,84,black,black,black,black,1,960,blackBLACK,489.118,540737,1449.118,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,1200,544576,50659,85,blue,blue,blue,blue,1,932.5,blueBLUE,493.917,545508.5,1426.417,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,1200,548175,50659,86,blue,blue,blue,blue,1,830.5,blueBLUE,497.516,549005.5,1328.016,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PINK,c,pc50,pink,2400,551775,50659,87,pink,pink,pink,pink,1,866,pinkPINK,501.116,552641,1367.116,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,2400,556574,50659,88,green,green,red,green,0,851,redRED,505.915,557425,1356.915,0,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PINK,i,pc50,black,3600,561373,50659,89,black,black,black,black,1,884.5,blackPINK,510.714,562257.5,1395.214,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,2400,567372,50659,90,red,red,red,red,1,790.5,redRED,516.713,568162.5,1307.213,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,c,pc50,yellow,3600,572172,50659,91,yellow,yellow,yellow,yellow,1,775,yellowYELLOW,521.513,572947,1296.513,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,2400,578171,50659,92,"blue- muffled, hard to hear",pink,blue,blue,1,763.5,blueBLUE,527.512,578934.5,1291.012,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,1200,582970,50659,93,red,red,red,red,1,682,redRED,532.311,583652,1214.311,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,i,mc,blue,3600,586569,50659,94,blue,blue,blue,blue,1,1008.5,blueWHITE,535.91,587577.5,1544.41,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLUE,c,mc,blue,3600,592568,50659,95,blue,blue,blue,blue,1,904.5,blueBLUE,541.909,593472.5,1446.409,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,598584,50659,96,purple,purple,purple,purple,1,909.5,purplePURPLE,547.925,599493.5,1457.425,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,3600,602183,50659,97,white,white,white,white,1,1036.5,whiteWHITE,551.524,603219.5,1588.024,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,i,pc50,pink,2400,608183,50659,98,pink,pink,pink,pink,1,868,pinkYELLOW,557.524,609051,1425.524,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,3600,612982,50659,99,white,white,white,white,1,980,whiteWHITE,562.323,613962,1542.323,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,BLACK,i,pc50,green,3600,618981,50659,100,green,green,green,green,1,821.5,greenBLACK,568.322,619802.5,1389.822,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,i,mc,white,2400,624980,50659,101,white,white,white,white,1,950,whiteRED,574.321,625930,1524.321,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,GREEN,c,pc50,green,2400,629779,50659,102,green,green,green,green,1,880.5,greenGREEN,579.12,630659.5,1459.62,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,2400,634578,50659,103,purple,purple,purple,purple,1,839.5,purplePURPLE,583.919,635417.5,1423.419,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,PURPLE,c,mc,purple,1200,639378,50659,104,purple- slightly distorted,purple,purple,purple,1,763.5,purplePURPLE,588.719,640141.5,1352.219,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,i,pc50,black,1200,642977,50659,105,black,black,black,black,1,928.5,blackYELLOW,592.318,643905.5,1520.818,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,RED,c,mc,red,1200,646576,50659,106,red,white,red,red,1,918,redRED,595.917,647494,1513.917,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,WHITE,c,mc,white,1200,650176,50659,107,white,white,white,white,1,851,whiteWHITE,599.517,651027,1450.517,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,1,102008,bas_stp_run1_102008,YELLOW,c,pc50,yellow,3600,653775,50659,108,yellow,yellow,yellow,yellow,1,797,yellowYELLOW,603.116,654572,1400.116,1,28.424,231.225,434.026,202.83,405.631,608.432
bas,stp,2,102008,bas_stp_run2_102008,PURPLE,i,mc,blue,2400,64300,33571,1,"green- scanner makes loud noise, obscuring beginning of utterance",blue,blue,blue,1,890,bluePURPLE,30.729,65190,920.729,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,BLUE,c,mc,blue,3600,69099,33571,2,unintelligible- possibly green,green,blue,blue,1,836.5,blueBLUE,35.528,69935.5,872.028,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,PINK,i,pc50,yellow,2400,75098,33571,3,yellow,white,yellow,yellow,1,975,yellowPINK,41.527,76073,1016.527,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,GREEN,i,pc50,black,2400,79897,33571,4,black,black,black,black,1,799.5,blackGREEN,46.326,80696.5,845.826,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,PINK,c,pc50,pink,3600,84697,33571,5,pink,pink,pink,pink,1,695,pinkPINK,51.126,85392,746.126,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,RED,c,mc,red,1200,90696,33571,6,red,red,red,red,1,779.5,redRED,57.125,91475.5,836.625,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,RED,i,mc,blue,1200,94295,33571,7,"blue- muffled, hard to hear",blue,blue,blue,1,929,blueRED,60.724,95224,989.724,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,RED,c,mc,red,3600,97894,33571,8,red,red,red,red,1,690.5,redRED,64.323,98584.5,754.823,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,BLUE,c,mc,blue,2400,103894,33571,9,"unintelligible- unenunciated, possibly green?",blue,blue,blue,1,831,blueBLUE,70.323,104725,901.323,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,RED,c,mc,red,1200,108693,33571,10,red,red,red,red,1,735,redRED,75.122,109428,810.122,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,BLUE,c,mc,blue,3600,112292,33571,11,"blue- muffled, hard to hear",green,blue,blue,1,709,blueBLUE,78.721,113001,787.721,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,BLUE,i,mc,white,1200,118291,33571,12,white,white,white,white,1,758,whiteBLUE,84.72,119049,842.72,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,PURPLE,c,mc,purple,1200,121891,33571,13,purple- distorted,purple,purple,purple,1,998,purplePURPLE,88.32,122889,1086.32,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,GREEN,c,pc50,green,1200,125490,33571,14,green,green,green,green,1,655.5,greenGREEN,91.919,126145.5,747.419,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,RED,c,mc,red,3600,129090,33571,15,red,red,red,red,1,693,redRED,95.519,129783,788.519,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,BLACK,i,pc50,pink,3600,135089,33571,16,pink,pink,pink,pink,1,763,pinkBLACK,101.518,135852,864.518,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,PINK,i,pc50,green,2400,141088,33571,17,green,green,green,green,1,938,greenPINK,107.517,142026,1045.517,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,RED,c,mc,red,2400,145887,33571,18,red,red,red,red,1,693,redRED,112.316,146580,805.316,1,28.429,231.23,434.032,202.835,405.653,608.437
bas,stp,2,102008,bas_stp_run2_102008,BLACK,c,pc50,black,1200,150686,33571,19,black,black,black,black,1,705.5,blackBLACK,117.115,151391.5,822.615,1,28.429,231.23,434.032,202.835,405.653,608.437
