parcel,estimate,se,df,statistic,p.value,term,p.fdr,hemi,num.roi
LH_Default_Temp_5,-0.00677161419753136,0.00815555361858223,1241.00000401486,-0.830307115154316,0.406524865461408,hiloInCon,0.524548213498591,L,153
LH_Default_Temp_6,0.0674720756172842,0.0117436779567865,1241.00009059352,5.74539559629978,1.15266361872132e-08,hiloInCon,7.31849916648455e-08,L,154
LH_Default_Temp_7,0.0568207870370372,0.0121881729632225,1241.00000057203,4.66196100174263,3.4705068052387e-06,hiloInCon,1.33481030970719e-05,L,155
LH_Default_Temp_8,0.0212438595679013,0.0116344682052254,1241.00000064442,1.82594160671307,0.0680992473971953,hiloInCon,0.122151116407525,L,156
LH_Default_Temp_9,0.0608807222222226,0.0105951908842454,1241.00011573287,5.74607129662473,1.14818832937113e-08,hiloInCon,7.31849916648455e-08,L,157
LH_Default_Temp_10,0.0709517824074079,0.011178541649412,1241.00000155898,6.34714121328516,3.06902033729263e-10,hiloInCon,2.6687133367762e-09,L,158
LH_Default_Par_1,0.0430345879629629,0.0100590647764012,1241.00000043354,4.27818976411436,2.02893337110039e-05,hiloInCon,7.11906446000138e-05,L,159
LH_Default_Par_2,-0.0101217885802469,0.00935592412181892,1241.00000071657,-1.08185877188144,0.27952546011621,hiloInCon,0.381151753794632,L,160
LH_Default_Par_3,-0.0245995925925926,0.0108073867413403,1241.00007078718,-2.2761832421981,0.02300479237923,hiloInCon,0.046710238333462,L,161
LH_Default_Par_4,-0.0144718240740732,0.0128618083970677,1241.00000334967,-1.12517801753077,0.260731170442207,hiloInCon,0.36465897963945,L,162
LH_Default_Par_5,0.0437780848765433,0.0102383016601292,1241.00000033543,4.27591277633743,2.04947898591559e-05,hiloInCon,7.12862255970639e-05,L,163
LH_Default_Par_6,-0.0171566820987649,0.013352786952887,1241.00000067336,-1.28487649501931,0.199075208574974,hiloInCon,0.292757659669079,L,164
LH_Default_Par_7,0.0456743441358028,0.0113863945339835,1241.00008759749,4.01130875972059,6.39900510110647e-05,hiloInCon,0.000203143019082745,L,165
LH_Default_PFC_1,0.0749771280864197,0.0121655208249824,1241.00000147224,6.16308411000796,9.62773576908075e-10,hiloInCon,8.02311314090062e-09,L,166
LH_Default_PFC_2,0.0253804182098763,0.0145479750414721,1241.00000165334,1.74460144023646,0.0813018210964595,hiloInCon,0.140175553614585,L,167
LH_Default_PFC_3,-0.00952785185185139,0.0233025654470244,1241.00002169599,-0.408875661073104,0.682701459247362,hiloInCon,0.771414078245607,L,168
LH_Default_PFC_4,-0.0147932021604939,0.0174310490018568,1241.00000041065,-0.848669644547387,0.396228808603828,hiloInCon,0.51458286831666,L,169
LH_Default_PFC_5,0.0435252546296299,0.0160515319078937,1241.00002105875,2.71159506017151,0.00678847842313196,hiloInCon,0.0162598285583999,L,170
LH_Default_PFC_6,0.0323919521604938,0.013443611653641,1241.0000372104,2.40946800569926,0.016120646387821,hiloInCon,0.0341177701329544,L,171
LH_Default_PFC_7,0.0531840092592592,0.0123043164678784,1241.00000326491,4.32238632662782,1.66696962298423e-05,hiloInCon,5.9534629392294e-05,L,172
LH_Default_PFC_8,0.012188334876543,0.0124141649352779,1241.00013956046,0.981808679044277,0.326385475516286,hiloInCon,0.435180634021714,L,173
LH_Default_PFC_9,0.0322546512345679,0.01048417730841,1241.00000018681,3.07650760624721,0.00214024670976782,hiloInCon,0.00559541623468712,L,174
LH_Default_PFC_10,0.0839684799382716,0.0118740495237477,1241.00000039834,7.07159590082033,2.55114880341201e-12,hiloInCon,2.8346097815689e-11,L,175
LH_Default_PFC_11,-0.00565741203703698,0.0134295642285636,1241.00000295536,-0.421265496091388,0.673634172629516,hiloInCon,0.768487125980965,L,176
LH_Default_PFC_12,0.0622395817901234,0.00897619875220927,1241.00001013278,6.93384622023936,6.57114935929889e-12,hiloInCon,7.1039452532961e-11,L,177
LH_Default_PFC_13,0.0352013765432098,0.0105731760776165,1241.00002125871,3.3293095929549,0.000896176133084053,hiloInCon,0.0024893781474557,L,178
LH_Default_PFC_14,0.0037166682098763,0.0113418172248716,1241.00017316985,0.327696006397104,0.743196796112329,hiloInCon,0.82050224881448,L,179
LH_Default_PFC_15,0.0138354830246913,0.0106830453795218,1241.00014349554,1.295087920455,0.195530777658578,hiloInCon,0.289675226160856,L,180
LH_Default_PFC_16,-0.0109989197530867,0.0101798326376821,1241.00002150971,-1.08046174672584,0.280146539039055,hiloInCon,0.381151753794632,L,181
