subj,parcel,term,beta
DMCC5820265,LH_Vis_7,hihi,-0.00120779059345694
DMCC6418065,LH_Vis_7,hihi,0.000675910028978599
DMCC6627478,LH_Vis_7,hihi,-0.00468402346447765
DMCC6671683,LH_Vis_7,hihi,-0.0083330019517349
DMCC6705371,LH_Vis_7,hihi,0.016048092195445
DMCC7297690,LH_Vis_7,hihi,-0.0060947939612813
DMCC7921988,LH_Vis_7,hihi,-0.0307274870024746
DMCC8050964,LH_Vis_7,hihi,-0.00170359273039157
DMCC8078683,LH_Vis_7,hihi,0.0236167853018799
DMCC8214059,LH_Vis_7,hihi,-0.0284120031470962
DMCC8260571,LH_Vis_7,hihi,-0.01334990051964
DMCC9441378,LH_Vis_7,hihi,0.00800946084962973
DMCC9478705,LH_Vis_7,hihi,-0.0012245822276352
DMCC9850294,LH_Vis_7,hihi,0.000155961180208708
DMCC9953810,LH_Vis_7,hihi,0.0123868957381376
102008,LH_Vis_8,hihi,0.08438355498141
107321,LH_Vis_8,hihi,-0.00860241446876959
115825,LH_Vis_8,hihi,0.0168221515595606
123117,LH_Vis_8,hihi,0.0252901146319866
130114,LH_Vis_8,hihi,-0.0272601312656438
130518,LH_Vis_8,hihi,-0.0389470759225634
132017,LH_Vis_8,hihi,-0.0132695167204558
141422,LH_Vis_8,hihi,-0.00138896289832577
150423,LH_Vis_8,hihi,-0.0269807508077146
158136,LH_Vis_8,hihi,0.0637640711022319
161832,LH_Vis_8,hihi,0.0458751549619627
165032,LH_Vis_8,hihi,-0.00741754756592856
173738,LH_Vis_8,hihi,0.015066380988861
176845,LH_Vis_8,hihi,0.043070602307655
178950,LH_Vis_8,hihi,-0.00872431487986665
182436,LH_Vis_8,hihi,-0.0487252907782727
203418,LH_Vis_8,hihi,0.14353502033319
204319,LH_Vis_8,hihi,-0.0627772404634625
233326,LH_Vis_8,hihi,-0.0195505139668332
300618,LH_Vis_8,hihi,-0.0684312177613444
346945,LH_Vis_8,hihi,-0.0171715955767533
393550,LH_Vis_8,hihi,-0.0195445801699915
448347,LH_Vis_8,hihi,0.0190382733909748
580650,LH_Vis_8,hihi,0.0587727828004916
594156,LH_Vis_8,hihi,-0.00459794842216455
601127,LH_Vis_8,hihi,0.296972061492745
672756,LH_Vis_8,hihi,0.0398257671553288
765864,LH_Vis_8,hihi,0.0992248121068886
849971,LH_Vis_8,hihi,0.0153362492930652
877168,LH_Vis_8,hihi,0.00253077904683475
DMCC0472647,LH_Vis_8,hihi,0.0148999379291033
DMCC1328342,LH_Vis_8,hihi,0.00402524874400989
DMCC1624043,LH_Vis_8,hihi,0.0775003629047198
DMCC3963378,LH_Vis_8,hihi,-0.028961626111712
DMCC4854984,LH_Vis_8,hihi,0.00115208079341534
DMCC5065053,LH_Vis_8,hihi,0.120085756065073
DMCC5195268,LH_Vis_8,hihi,0.0633514252532594
DMCC5244053,LH_Vis_8,hihi,0.00932436560384119
DMCC5775387,LH_Vis_8,hihi,0.127202760070823
DMCC5820265,LH_Vis_8,hihi,0.0777540621563326
DMCC6418065,LH_Vis_8,hihi,0.35028254691725
DMCC6627478,LH_Vis_8,hihi,0.0128800023887812
DMCC6671683,LH_Vis_8,hihi,0.0459750705399871
DMCC6705371,LH_Vis_8,hihi,0.0140467899751403
DMCC7297690,LH_Vis_8,hihi,0.0265590812262312
DMCC7921988,LH_Vis_8,hihi,0.0038587430393484
DMCC8050964,LH_Vis_8,hihi,0.109549094026881
DMCC8078683,LH_Vis_8,hihi,0.0978305000294982
DMCC8214059,LH_Vis_8,hihi,0.1304088231028
DMCC8260571,LH_Vis_8,hihi,-0.00404204430434256
DMCC9441378,LH_Vis_8,hihi,0.0211210809453245
DMCC9478705,LH_Vis_8,hihi,0.199886745102152
DMCC9850294,LH_Vis_8,hihi,0.017193525153546
DMCC9953810,LH_Vis_8,hihi,-0.0318165963316528
102008,LH_Vis_9,hihi,-0.0230389788760464
107321,LH_Vis_9,hihi,0.0356481941520332
115825,LH_Vis_9,hihi,-0.0408230461303192
123117,LH_Vis_9,hihi,-0.0124559031776574
130114,LH_Vis_9,hihi,-0.0160498012142383
130518,LH_Vis_9,hihi,-0.0333966575679888
132017,LH_Vis_9,hihi,-0.0678967150831589
141422,LH_Vis_9,hihi,0.00987938313990142
150423,LH_Vis_9,hihi,0.0960360326510393
158136,LH_Vis_9,hihi,-0.00237350740669715
161832,LH_Vis_9,hihi,0.156380351931127
165032,LH_Vis_9,hihi,0.399044677302447
173738,LH_Vis_9,hihi,0.0362547684666861
176845,LH_Vis_9,hihi,-0.00332137181724887
178950,LH_Vis_9,hihi,-0.0135278586126735
182436,LH_Vis_9,hihi,0.0176278366822332
203418,LH_Vis_9,hihi,-0.0153349580848908
204319,LH_Vis_9,hihi,0.0891165004155626
233326,LH_Vis_9,hihi,-0.00354317242081179
300618,LH_Vis_9,hihi,0.0859705379052791
346945,LH_Vis_9,hihi,-0.0499559936985871
393550,LH_Vis_9,hihi,-0.026579319659047
448347,LH_Vis_9,hihi,-0.00267134551392047
580650,LH_Vis_9,hihi,0.0115649981544122
594156,LH_Vis_9,hihi,-0.0437256524178347
601127,LH_Vis_9,hihi,0.0539074524016973
672756,LH_Vis_9,hihi,0.0448308141696346
765864,LH_Vis_9,hihi,-0.033382043776875
849971,LH_Vis_9,hihi,0.0291356506711855
877168,LH_Vis_9,hihi,-0.0172626374156697
DMCC0472647,LH_Vis_9,hihi,-0.0115290537047187
DMCC1328342,LH_Vis_9,hihi,-0.0740539661218386
DMCC1624043,LH_Vis_9,hihi,0.0103376021096596
DMCC3963378,LH_Vis_9,hihi,0.0689688129038781
DMCC4854984,LH_Vis_9,hihi,-0.00626454225343536
DMCC5065053,LH_Vis_9,hihi,-0.0152691270309242
DMCC5195268,LH_Vis_9,hihi,-0.0167067178728697
DMCC5244053,LH_Vis_9,hihi,-0.0221741559817183
DMCC5775387,LH_Vis_9,hihi,-0.00698368768344078
DMCC5820265,LH_Vis_9,hihi,0.0116982329591383
DMCC6418065,LH_Vis_9,hihi,0.000406728460298607
DMCC6627478,LH_Vis_9,hihi,-0.0452951719412509
DMCC6671683,LH_Vis_9,hihi,-0.00607895147439515
DMCC6705371,LH_Vis_9,hihi,-0.0284244089379965
DMCC7297690,LH_Vis_9,hihi,-0.0232872537691053
DMCC7921988,LH_Vis_9,hihi,-0.0666763877422765
DMCC8050964,LH_Vis_9,hihi,0.00185914597683243
DMCC8078683,LH_Vis_9,hihi,-0.0438085750174301
DMCC8214059,LH_Vis_9,hihi,0.00187537844094379
DMCC8260571,LH_Vis_9,hihi,0.0137188441236793
DMCC9441378,LH_Vis_9,hihi,-0.0655076038385551
DMCC9478705,LH_Vis_9,hihi,-0.102973374226346
DMCC9850294,LH_Vis_9,hihi,-0.167611333616823
DMCC9953810,LH_Vis_9,hihi,-0.0243216928457146
102008,LH_Vis_10,hihi,-0.00371264967817537
107321,LH_Vis_10,hihi,0.0635604968775278
115825,LH_Vis_10,hihi,0.0651703641562503
123117,LH_Vis_10,hihi,-0.0197028736473186
130114,LH_Vis_10,hihi,-0.0125733612281142
130518,LH_Vis_10,hihi,-0.0560875761369141
