parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_Default_Par_1,0.237733850007896,0.0573208547165949,51.9999975539727,4.14742332757069,0.00012462247968604,(Intercept),0.00118688075891467,Default
LH_Default_Par_2,0.210718739698258,0.0713989694363795,51.9998593291625,2.9512854507798,0.00473759572794944,(Intercept),0.0193371254202018,Default
LH_Default_Par_3,0.233678187521601,0.0766078209754601,51.9999989383576,3.05031763788786,0.00359295944697877,(Intercept),0.0156215628129512,Default
LH_Default_Par_4,0.276214705327493,0.0943268433804997,51.9999953364511,2.92827254075795,0.00504834356672957,(Intercept),0.0199934398682359,Default
LH_Default_Par_5,0.54746891054985,0.0881153610357104,51.9999992222157,6.21309274699536,8.85730662200089e-08,(Intercept),1.18097421626678e-05,Default
LH_Default_Par_6,0.339088487093651,0.0885430593003685,51.9999955339083,3.82964503116327,0.000346886763191659,(Intercept),0.00256953157919747,Default
LH_Default_Par_7,0.436716126175607,0.0890437879306889,51.9999955109162,4.90450975104006,9.6102126075399e-06,(Intercept),0.000183051668715046,Default
LH_Default_PFC_1,0.208050637755511,0.0650616196297647,51.9999970511497,3.19774759588572,0.00235856827697795,(Intercept),0.0113665941059178,Default
LH_Default_PFC_2,0.154364638894127,0.0617130378831614,51.9998795525783,2.5013294465649,0.0155597129725874,(Intercept),0.0475105739620989,Default
LH_Default_PFC_3,-0.0111477790571456,0.0674326155718692,51.9999484267706,-0.16531731659236,0.869335263252062,(Intercept),0.93018553419769,Default
LH_Default_PFC_4,0.111297710319199,0.0703300156926692,51.9999502229608,1.58250654749676,0.119597849982057,(Intercept),0.222408019604727,Default
LH_Default_PFC_5,0.194966306897073,0.0729883383844729,51.9999486984011,2.67119804632446,0.0100664933333787,(Intercept),0.0338369523811049,Default
LH_Default_PFC_6,0.358006751291717,0.0723593045594921,51.9999942996204,4.94762565051151,8.27000643996724e-06,(Intercept),0.000165400128799345,Default
LH_Default_PFC_7,0.349116381565148,0.0659047396869508,51.9999533726682,5.29728792228692,2.41421159590225e-06,(Intercept),7.42834337200693e-05,Default
LH_Default_PFC_8,-0.0203556059785041,0.0705922596601618,51.9999472360046,-0.288354645063043,0.77422158480366,(Intercept),0.855493463871447,Default
LH_Default_PFC_9,0.135487496154812,0.0608777835428126,51.9999971562868,2.22556552275807,0.0304040450338562,(Intercept),0.0769722659084966,Default
LH_Default_PFC_10,0.40334021737245,0.0706333809366488,51.9999533394533,5.71033429270795,5.49887778475766e-07,(Intercept),3.38224888985737e-05,Default
LH_Default_PFC_11,0.156098276935202,0.0675433920930819,51.9999995876812,2.31108139668322,0.0248258919826326,(Intercept),0.0649042927650526,Default
LH_Default_PFC_12,0.170592024962278,0.0575109778199299,51.9999992661749,2.96625151282267,0.00454515798622427,(Intercept),0.0189381582759345,Default
LH_Default_PFC_13,0.484936590057066,0.0718770193339931,51.9999995780334,6.74675431105033,1.25412150191286e-08,(Intercept),5.01648600765143e-06,Default
LH_Default_PFC_14,0.0933259947397345,0.0545140114243521,51.9999974137316,1.71196344391645,0.0928620370776258,(Intercept),0.18480007378632,Default
LH_Default_PFC_15,0.145680640100821,0.0674775974960495,51.9999976865396,2.158948236255,0.035489816382035,(Intercept),0.0876291762519382,Default
LH_Default_PFC_16,0.224222718668782,0.055521480464933,51.9999994380902,4.03848594798186,0.000177718297964017,(Intercept),0.00156430796632666,Default
LH_Default_PFC_17,0.402145238958034,0.0863395582026218,51.9999963329079,4.65771712676916,2.25236852909259e-05,(Intercept),0.000346518235245014,Default
LH_Default_PFC_18,0.164060670803271,0.0688025122148194,51.9999536816624,2.38451570330791,0.0207839289885788,(Intercept),0.0585462788410669,Default
LH_Default_PFC_19,0.165320715464678,0.0713589428423553,51.9999519199395,2.31674838330916,0.0244906862134503,(Intercept),0.0644491742459218,Default
LH_Default_PFC_20,0.380210793021469,0.0706291585577468,51.9999995493738,5.38319867863931,1.77826200945441e-06,(Intercept),7.11304803781766e-05,Default
LH_Default_PFC_21,0.289135396812965,0.0819415064811929,51.9999955417081,3.52855847090543,0.000883392652497528,(Intercept),0.0054246633294755,Default
