parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_Vis_27,0.283680950970691,0.0536836205826575,51.9999977015241,5.28431107834658,2.5280567937554e-06,(Intercept),5.94836892648329e-05,Vis
LH_Vis_28,0.33390662489279,0.0525259093564919,51.9999977939568,6.35698894095436,5.23456969218253e-08,(Intercept),2.99118268124716e-06,Vis
LH_Vis_29,0.0584671430576351,0.0615339715227795,51.9999431245912,0.95016040100696,0.346426173464271,(Intercept),0.429010741132224,Vis
LH_Vis_30,0.189938992792314,0.0669433151853288,51.9999430330562,2.83731082433665,0.00647150710503342,(Intercept),0.0196106275910104,Vis
LH_Vis_31,0.224595156256434,0.066521542637242,51.9999430454523,3.37627702774731,0.00139693220465433,(Intercept),0.00634969183933788,Vis
LH_SomMot_1,-0.0340242302208133,0.0643474394975988,51.9999928619282,-0.528758105784194,0.599223059078438,(Intercept),0.688762136871768,SomMot
LH_SomMot_2,-0.0669864144966056,0.062437514647674,51.9999418608025,-1.07285523574409,0.288289832294953,(Intercept),0.368421510920067,SomMot
LH_SomMot_3,-0.0020188570416013,0.0588101218321785,51.9999972453978,-0.0343283941387222,0.972746719094304,(Intercept),0.977634893562114,SomMot
LH_SomMot_4,0.07821002553742,0.0609594536151787,51.9999386248204,1.28298435926181,0.205186582841393,(Intercept),0.276345566116354,SomMot
LH_SomMot_5,0.0762652099453534,0.054041069573396,51.999997439448,1.41124538332413,0.164127673952541,(Intercept),0.233633699576571,SomMot
LH_SomMot_6,0.103942698705543,0.0639226662721597,51.9999992015275,1.62606951129028,0.109980772052918,(Intercept),0.167271136202157,SomMot
LH_SomMot_7,0.161222141108271,0.0646881112407044,51.9999971629113,2.49229940426555,0.0159165182833454,(Intercept),0.0402949829958111,SomMot
LH_SomMot_8,0.0684720281988621,0.0588082856325968,51.9999971928686,1.16432620781771,0.249606012382852,(Intercept),0.323114579136379,SomMot
LH_SomMot_9,0.193193614438284,0.0688491050103005,51.9999466012288,2.80604394798423,0.00704092771949129,(Intercept),0.0207765567382298,SomMot
LH_SomMot_10,0.0329657437746039,0.0653206109844273,51.9999395352239,0.50467598630489,0.615918505221475,(Intercept),0.69990739229713,SomMot
LH_SomMot_11,0.105860524823078,0.059192550997791,51.9999991983008,1.7884095724651,0.0795364171500392,(Intercept),0.130924143456855,SomMot
LH_SomMot_12,0.0756225649572895,0.063174762781444,51.9999972845441,1.19703757683918,0.236720676957153,(Intercept),0.309438793408043,SomMot
LH_SomMot_13,0.0540916753066281,0.0558967664060325,51.9999974939822,0.967706699054962,0.337670334322358,(Intercept),0.420773002270851,SomMot
LH_SomMot_14,0.0188085352166735,0.0693694720157973,51.9999988325789,0.271135625947827,0.787360165606952,(Intercept),0.837617197454204,SomMot
LH_SomMot_15,0.154486114810512,0.0588816437423247,51.9999972215479,2.62367191185367,0.011390100203479,(Intercept),0.0303884746921449,SomMot
LH_SomMot_16,0.302156342246039,0.0646649043512629,51.9999992896403,4.67264809679005,2.14011326354602e-05,(Intercept),0.000389111502462913,SomMot
LH_SomMot_17,0.110919574050678,0.0642855603937054,51.9999389582423,1.72541972678423,0.0903908248560904,(Intercept),0.144049123276638,SomMot
LH_SomMot_18,0.145276658189734,0.0638756549026496,51.9999971134092,2.27436663328376,0.027098367208989,(Intercept),0.0565333571870216,SomMot
LH_SomMot_19,0.141475414910049,0.0622203117025247,51.9999992949477,2.27378184131321,0.0271360114497704,(Intercept),0.0565333571870216,SomMot
LH_SomMot_20,0.147975999840128,0.0636436283871543,51.9999402947961,2.32507170929927,0.0240056669662101,(Intercept),0.0510758871621491,SomMot
LH_SomMot_21,0.137827113470879,0.0656685618291729,51.9999424221799,2.0988294799179,0.0407056750976192,(Intercept),0.0798150492110181,SomMot
LH_SomMot_22,0.0553499024620745,0.0668402886846833,51.9999991967026,0.828091912097893,0.411403020246137,(Intercept),0.494177802097462,SomMot
LH_SomMot_23,0.0455511623990941,0.0592529713283047,51.9999974447738,0.768757437440687,0.445514945055202,(Intercept),0.528801121727243,SomMot
LH_SomMot_24,-0.00649750403961377,0.058295034749431,51.9999971085029,-0.111458961600108,0.911681525145655,(Intercept),0.942293738684722,SomMot
LH_SomMot_25,0.050095386535046,0.0582952983595937,51.9999004125252,0.859338367667892,0.39409820978981,(Intercept),0.477684641429922,SomMot
LH_SomMot_26,0.123386258259092,0.0768985122533213,51.9999347145286,1.60453375031014,0.11465350621725,(Intercept),0.173061896176982,SomMot
LH_SomMot_27,0.118670533512502,0.0608298580943822,51.9999993571551,1.95085994329258,0.0564718513302021,(Intercept),0.10082673951782,SomMot
LH_SomMot_28,-0.00685536729464824,0.0753112258364736,51.9999362265076,-0.0910271638591248,0.927820756212322,(Intercept),0.946755873686043,SomMot
LH_SomMot_29,0.0974565275056286,0.0591809400071963,51.9999393131579,1.64675531503518,0.105639436906602,(Intercept),0.163149709508265,SomMot
LH_SomMot_30,0.121331226262585,0.0626257239750124,51.9999970950939,1.93740237336012,0.0581364462883642,(Intercept),0.101993765418183,SomMot
LH_SomMot_31,0.077031022359446,0.0490123011884897,51.9999990804502,1.5716671221619,0.122093275540199,(Intercept),0.180878926726221,SomMot
LH_SomMot_32,0.21271069895463,0.0633606435637202,51.9999992430198,3.35714233616822,0.00147864594425318,(Intercept),0.00642889540979644,SomMot
LH_SomMot_33,0.0989123053589293,0.0556102210835633,51.9999851964493,1.77867132033691,0.0811396584815648,(Intercept),0.131934404035065,SomMot
LH_SomMot_34,0.260990576499362,0.0573807174568836,51.999997206265,4.54840211252976,3.26925571815491e-05,(Intercept),0.000502962418177678,SomMot
LH_SomMot_35,0.0592898909132917,0.0604067177295466,51.9999971954534,0.981511546095665,0.330885267558816,(Intercept),0.414903156813562,SomMot
LH_SomMot_36,0.196423462301033,0.0591870614897792,51.9999970681137,3.31868920937987,0.00165675673999059,(Intercept),0.00690315308329413,SomMot
LH_SomMot_37,0.121832539365855,0.0577782356896671,51.9999974441043,2.10862339272924,0.0398128367128379,(Intercept),0.0788373004214613,SomMot
LH_DorsAttn_Post_1,0.0238564820909296,0.0598599107078403,51.9999991084242,0.398538551241188,0.691865041115763,(Intercept),0.762385720237755,DorsAttn
LH_DorsAttn_Post_2,0.222978665224875,0.0643892834135655,51.9999432969833,3.46297789637923,0.00107747743495225,(Intercept),0.00507048204683412,DorsAttn
LH_DorsAttn_Post_3,0.198576090677656,0.0635007893763876,51.9999971284938,3.12714365644556,0.0028892077192163,(Intercept),0.0108904284678695,DorsAttn
LH_DorsAttn_Post_4,0.202456847179033,0.0605922985847796,51.9997618386596,3.34129669789238,0.00154972805345423,(Intercept),0.00665923341768644,DorsAttn
LH_DorsAttn_Post_5,0.230607383288436,0.0546007722616682,51.9999995333593,4.2235187111141,9.70344597772164e-05,(Intercept),0.000946677656363087,DorsAttn
LH_DorsAttn_Post_6,0.256714375946533,0.0676993372944585,51.9999385793532,3.79197767963301,0.000390689895208179,(Intercept),0.00244181184505112,DorsAttn
LH_DorsAttn_Post_7,0.267450010715224,0.0603771542366594,51.9999972207686,4.42965578779855,4.88274308286446e-05,(Intercept),0.000651032411048595,DorsAttn
LH_DorsAttn_Post_8,0.16237692367911,0.0643142923423872,51.9999431100224,2.52474088985806,0.0146681129403215,(Intercept),0.0378531946847007,DorsAttn
LH_DorsAttn_Post_9,0.209476084388955,0.0580858905519978,51.999997674593,3.60631613629878,0.00069638163269918,(Intercept),0.00386878684832878,DorsAttn
LH_DorsAttn_Post_10,0.307878022606191,0.0587868646272454,51.9999992023624,5.2371907322899,2.9878110594663e-06,(Intercept),6.63958013214734e-05,DorsAttn
LH_DorsAttn_Post_11,0.236103170194636,0.0576831717586908,51.9999971706575,4.09310311822553,0.00014882298366986,(Intercept),0.00116723908760674,DorsAttn
LH_DorsAttn_Post_12,0.22652081214765,0.0564690651344606,51.9999975497931,4.01141424261714,0.00019398342163707,(Intercept),0.00143691423434866,DorsAttn
LH_DorsAttn_Post_13,0.227951840671445,0.05617981528821,51.9999971904764,4.0575398744553,0.000167069822495626,(Intercept),0.00128515248073558,DorsAttn
LH_DorsAttn_Post_14,0.280003375468685,0.0646039192473265,51.9999483854042,4.33415462607978,6.72246628126753e-05,(Intercept),0.000726753111488381,DorsAttn
