parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_Cont_PFCl_4,-0.008942247751624,0.10421526606814,51.9999992727307,-0.0858055454733203,0.931950534804039,(Intercept),0.994087331707222,Cont
LH_Cont_PFCl_5,0.0838969430462005,0.100661483551584,51.9999991884879,0.833456254429308,0.408399577317882,(Intercept),0.956094322588938,Cont
LH_Cont_PFCl_6,0.158588197183784,0.101089735072268,51.9999993383967,1.56878635669993,0.122763477447243,(Intercept),0.928370301880084,Cont
LH_Cont_PFCl_7,0.082144620428196,0.0831355101068262,51.9999976543615,0.988081029666422,0.327688462899197,(Intercept),0.929888706938718,Cont
LH_Cont_PFCl_8,0.0202504611235232,0.0823813644177744,51.9999977564749,0.245813616545953,0.806794179473027,(Intercept),0.966166821721662,Cont
LH_Cont_PFCv_1,0.248166523659122,0.092345043646333,51.9999992734734,2.68738325155339,0.00964893040218744,(Intercept),0.839718250387365,Cont
LH_Cont_pCun_1,0.140615208014171,0.0962213714223922,51.9999991688835,1.46137189623809,0.149930324114949,(Intercept),0.929888706938718,Cont
LH_Cont_pCun_2,-0.228524644874735,0.107745961300798,51.9999658607137,-2.12095787272022,0.0387127648749309,(Intercept),0.928370301880084,Cont
LH_Cont_Cing_1,-0.0744505864332934,0.094523968350023,51.9999974126159,-0.78763712244499,0.434484634427307,(Intercept),0.965458763494532,Cont
LH_Cont_Cing_2,-0.00429615175032573,0.090656451069886,51.9999056431097,-0.0473893661137681,0.962384444472558,(Intercept),0.994712604106003,Cont
LH_Cont_PFCmp_1,0.241087536842756,0.115108267663436,51.9999654743387,2.09444153523071,0.0411113191657141,(Intercept),0.928370301880084,Cont
LH_Default_Temp_1,0.0875654683667362,0.0952549011151645,51.9999972922008,0.919275200977516,0.362196402915624,(Intercept),0.929888706938718,Default
LH_Default_Temp_2,-0.10423901064107,0.105508057100406,51.9999992474008,-0.987972042190784,0.32774132881802,(Intercept),0.929888706938718,Default
LH_Default_Temp_3,0.0242489861807923,0.0871882974795198,51.9999978160885,0.278122028779015,0.782021598430571,(Intercept),0.965458763494532,Default
LH_Default_Temp_4,0.0189889293393818,0.102091036914206,51.9999989025732,0.185999965455729,0.85316847793932,(Intercept),0.988003935618477,Default
LH_Default_Temp_5,0.117561444313913,0.0902793613223567,51.9999973012664,1.30219623391156,0.198587872045738,(Intercept),0.929888706938718,Default
LH_Default_Temp_6,-0.0262806073042973,0.0900418891183175,51.9999996953788,-0.291870900995467,0.771546608147563,(Intercept),0.965458763494532,Default
LH_Default_Temp_7,-0.00706017770231213,0.0797349673254721,51.9999985604191,-0.0885455646265335,0.929783210721714,(Intercept),0.994087331707222,Default
LH_Default_Temp_8,0.0657855780820714,0.112334823550025,51.9999990599543,0.585620522675908,0.560663686326002,(Intercept),0.965458763494532,Default
LH_Default_Temp_9,0.0999028192192416,0.0875714285338604,51.9999976917038,1.14081522811533,0.259173753408996,(Intercept),0.929888706938718,Default
LH_Default_Temp_10,0.0487623083495894,0.0875078527625471,51.9999976835716,0.557233514595611,0.579758688985685,(Intercept),0.965458763494532,Default
LH_Default_Par_1,0.156769889182009,0.089811174737542,51.9999973100387,1.7455499233825,0.0867958057947067,(Intercept),0.928370301880084,Default
LH_Default_Par_2,0.00287096209273794,0.111182607431905,51.9999992559512,0.0258220432048808,0.979498121729105,(Intercept),0.997074744127589,Default
LH_Default_Par_3,-0.00595795682177836,0.119894221255828,51.9999995461443,-0.0496934444327003,0.960557068255455,(Intercept),0.994712604106003,Default
LH_Default_Par_4,0.000987249796171644,0.120671290665228,51.9998302112676,0.0081813146335736,0.993503635477006,(Intercept),0.997074744127589,Default
LH_Default_Par_5,0.127335537614478,0.113935746341969,51.9997269875803,1.11760831611433,0.268871370969766,(Intercept),0.929888706938718,Default
LH_Default_Par_6,-0.0226503901062309,0.107653055013608,51.9999991487286,-0.21040174013982,0.834176419073586,(Intercept),0.982727270508945,Default
LH_Default_Par_7,-0.00038580826290424,0.104727056720813,51.9999656251404,-0.00368394066428077,0.997074744127589,(Intercept),0.997074744127589,Default
LH_Default_PFC_1,-0.00761422778521363,0.103009545797541,51.9999987554362,-0.0739176910864064,0.941359495161572,(Intercept),0.994087331707222,Default
LH_Default_PFC_2,0.0180065728537897,0.086184181617799,51.9999975788866,0.208931297087016,0.835318179932603,(Intercept),0.982727270508945,Default
LH_Default_PFC_3,0.0304881413982868,0.0887721764457262,51.9999976568067,0.343442535927085,0.732650312138491,(Intercept),0.965458763494532,Default
LH_Default_PFC_4,-0.0400542754485328,0.0841813169684124,51.999999277346,-0.475809560731421,0.636202988814303,(Intercept),0.965458763494532,Default
LH_Default_PFC_5,-0.0382701278890234,0.0949220368880546,51.9999972483015,-0.403174322250974,0.688472968003723,(Intercept),0.965458763494532,Default
LH_Default_PFC_6,0.0478234797397794,0.0947021070941995,51.9999990155674,0.504988549961299,0.615700469384561,(Intercept),0.965458763494532,Default
LH_Default_PFC_7,0.0907103585247977,0.0975681904072092,51.9999977991221,0.929712421089397,0.356816032392584,(Intercept),0.929888706938718,Default
LH_Default_PFC_8,-0.0450600597106683,0.106039108197932,51.9999991623107,-0.424938124022692,0.672635050645293,(Intercept),0.965458763494532,Default
LH_Default_PFC_9,0.0899658815265378,0.0988445676840916,51.9999724879354,0.910175274518574,0.366929857406852,(Intercept),0.929888706938718,Default
LH_Default_PFC_10,0.130584287002431,0.114823417408031,51.999999512543,1.13726180556352,0.26064226105216,(Intercept),0.929888706938718,Default
LH_Default_PFC_11,0.0550251479479748,0.0845644200754461,51.9999996341158,0.650689118412719,0.518112126072909,(Intercept),0.965458763494532,Default
LH_Default_PFC_12,-0.000494849098938464,0.103758431272554,51.9999992005682,-0.00476924229548719,0.99621295954406,(Intercept),0.997074744127589,Default
LH_Default_PFC_13,0.107148560588539,0.0996657012789044,51.9999971250212,1.07507958318273,0.287302253695588,(Intercept),0.929888706938718,Default
LH_Default_PFC_14,0.10680302633956,0.0912040439025206,51.9999976634467,1.17103389027039,0.246923482425592,(Intercept),0.929888706938718,Default
LH_Default_PFC_15,-0.0792539617917429,0.104454855960386,51.9999991962414,-0.758738893113786,0.451434302627908,(Intercept),0.965458763494532,Default
LH_Default_PFC_16,0.0636618998804705,0.0686399186196028,51.9999998917383,0.927476330985763,0.35796435080063,(Intercept),0.929888706938718,Default
LH_Default_PFC_17,0.154933977970343,0.108833617881254,51.999742476625,1.4235856621011,0.160539295196267,(Intercept),0.929888706938718,Default
LH_Default_PFC_18,-0.100341046598955,0.0883545276323929,51.9999725155881,-1.13566389055276,0.261304554477113,(Intercept),0.929888706938718,Default
LH_Default_PFC_19,0.018461946364298,0.100807812890769,51.9999971303053,0.183140034833438,0.855400355924982,(Intercept),0.988003935618477,Default
LH_Default_PFC_20,0.142013850227895,0.0827979501361432,51.9999977525833,1.7151855812177,0.0922652723770167,(Intercept),0.928370301880084,Default
