subj.session,var.level,name.var,dir.analysis,name.onset,by.run,fname.suffix,session,task,subj,n.events,fname
102008.baseline,blackBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,9,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blackBLACK
102008.baseline,blueBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,27,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blueBLUE
102008.baseline,redRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,27,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_redRED
102008.baseline,whiteWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,27,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_whiteWHITE
102008.baseline,greenGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,9,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_greenGREEN
102008.baseline,yellowYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,9,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_yellowYELLOW
102008.baseline,purplePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,27,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_purplePURPLE
102008.baseline,pinkPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,9,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_pinkPINK
102008.baseline,blackYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blackYELLOW
102008.baseline,greenBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_greenBLACK
102008.baseline,whitePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_whitePURPLE
102008.baseline,blackPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blackPINK
102008.baseline,redPURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_redPURPLE
102008.baseline,yellowGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_yellowGREEN
102008.baseline,whiteRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_whiteRED
102008.baseline,redBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_redBLUE
102008.baseline,blueWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blueWHITE
102008.baseline,pinkGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_pinkGREEN
102008.baseline,purpleBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_purpleBLUE
102008.baseline,pinkYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_pinkYELLOW
102008.baseline,bluePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_bluePURPLE
102008.baseline,yellowPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_yellowPINK
102008.baseline,blackGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blackGREEN
102008.baseline,blueRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_blueRED
102008.baseline,whiteBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_whiteBLUE
102008.baseline,pinkBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_pinkBLACK
102008.baseline,greenPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_greenPINK
102008.baseline,purpleRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_purpleRED
102008.baseline,purpleWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_purpleWHITE
102008.baseline,greenYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_greenYELLOW
102008.baseline,yellowBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_yellowBLACK
102008.baseline,redWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,102008,3,/data/nil-external/ccp/freund/ub55/out/glms/102008/INPUT_DATA/Stroop/baseline/102008_Stroop_baseline_redWHITE
107321.baseline,blackBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,9,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blackBLACK
107321.baseline,blueBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,27,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blueBLUE
107321.baseline,redRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,27,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_redRED
107321.baseline,whiteWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,27,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_whiteWHITE
107321.baseline,greenGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,9,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_greenGREEN
107321.baseline,yellowYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,9,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_yellowYELLOW
107321.baseline,purplePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,27,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_purplePURPLE
107321.baseline,pinkPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,9,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_pinkPINK
107321.baseline,blackYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blackYELLOW
107321.baseline,greenBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_greenBLACK
107321.baseline,whitePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_whitePURPLE
107321.baseline,blackPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blackPINK
107321.baseline,redPURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_redPURPLE
107321.baseline,yellowGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_yellowGREEN
107321.baseline,whiteRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_whiteRED
107321.baseline,redBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_redBLUE
107321.baseline,blueWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blueWHITE
107321.baseline,pinkGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_pinkGREEN
107321.baseline,purpleBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_purpleBLUE
107321.baseline,pinkYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_pinkYELLOW
107321.baseline,bluePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_bluePURPLE
107321.baseline,yellowPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_yellowPINK
107321.baseline,blackGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blackGREEN
107321.baseline,blueRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_blueRED
107321.baseline,whiteBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_whiteBLUE
107321.baseline,pinkBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_pinkBLACK
107321.baseline,greenPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_greenPINK
107321.baseline,purpleRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_purpleRED
107321.baseline,purpleWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_purpleWHITE
107321.baseline,greenYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_greenYELLOW
107321.baseline,yellowBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_yellowBLACK
107321.baseline,redWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,107321,3,/data/nil-external/ccp/freund/ub55/out/glms/107321/INPUT_DATA/Stroop/baseline/107321_Stroop_baseline_redWHITE
115825.baseline,blackBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,9,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blackBLACK
115825.baseline,blueBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,27,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blueBLUE
115825.baseline,redRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,27,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_redRED
115825.baseline,whiteWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,27,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_whiteWHITE
115825.baseline,greenGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,9,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_greenGREEN
115825.baseline,yellowYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,9,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_yellowYELLOW
115825.baseline,purplePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,27,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_purplePURPLE
115825.baseline,pinkPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,9,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_pinkPINK
115825.baseline,blackYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blackYELLOW
115825.baseline,greenBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_greenBLACK
115825.baseline,whitePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_whitePURPLE
115825.baseline,blackPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blackPINK
115825.baseline,redPURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_redPURPLE
115825.baseline,yellowGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_yellowGREEN
115825.baseline,whiteRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_whiteRED
115825.baseline,redBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_redBLUE
115825.baseline,blueWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blueWHITE
115825.baseline,pinkGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_pinkGREEN
115825.baseline,purpleBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_purpleBLUE
115825.baseline,pinkYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_pinkYELLOW
115825.baseline,bluePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_bluePURPLE
115825.baseline,yellowPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_yellowPINK
115825.baseline,blackGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blackGREEN
115825.baseline,blueRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_blueRED
115825.baseline,whiteBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_whiteBLUE
115825.baseline,pinkBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_pinkBLACK
115825.baseline,greenPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_greenPINK
115825.baseline,purpleRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_purpleRED
115825.baseline,purpleWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_purpleWHITE
115825.baseline,greenYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_greenYELLOW
115825.baseline,yellowBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_yellowBLACK
115825.baseline,redWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,115825,3,/data/nil-external/ccp/freund/ub55/out/glms/115825/INPUT_DATA/Stroop/baseline/115825_Stroop_baseline_redWHITE
123117.baseline,blackBLACK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,9,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_blackBLACK
123117.baseline,blueBLUE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,27,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_blueBLUE
123117.baseline,redRED,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,27,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_redRED
123117.baseline,whiteWHITE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,27,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_whiteWHITE
123117.baseline,greenGREEN,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,9,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_greenGREEN
123117.baseline,yellowYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,9,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_yellowYELLOW
123117.baseline,purplePURPLE,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,27,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_purplePURPLE
123117.baseline,pinkPINK,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,9,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_pinkPINK
123117.baseline,blackYELLOW,item,/data/nil-external/ccp/freund/ub55/out/glms,time.target.onset,TRUE,"",baseline,Stroop,123117,3,/data/nil-external/ccp/freund/ub55/out/glms/123117/INPUT_DATA/Stroop/baseline/123117_Stroop_baseline_blackYELLOW
