parcel,multi,univa
LH_Vis_1,-0.386874645343225,-0.414086988259328
LH_Vis_1,0.171342878882092,0.0867771699255608
LH_Vis_1,0.0684615291711018,0.0628396226039137
LH_Vis_1,-0.247347509048484,0.0642552659094039
LH_Vis_1,0.0755424167938413,0.0328957911267572
LH_Vis_1,0.0821985286858136,0.00223589609104191
LH_Vis_1,0.211371169669462,0.0772579755372392
LH_Vis_1,-0.115579553515014,0.0464622399305364
LH_Vis_1,-0.084377563228604,0.0326105379910301
LH_Vis_1,0.234866300270844,0.0415121276858889
LH_Vis_1,-0.292151538183829,-0.0116890719138288
LH_Vis_1,0.231157204292302,0.02904855772203
LH_Vis_1,0.0457999668839621,0.0577040151802962
LH_Vis_1,0.184450208976585,0.0581374309764003
LH_Vis_1,-0.121398056840446,-0.145252893522693
LH_Vis_1,-0.275029426687882,-0.0700729214121618
LH_Vis_1,-0.270354423302369,-0.360798656204943
LH_Vis_1,-0.00567049039563672,0.0657295151715031
LH_Vis_1,0.141931105541831,0.0369274599721689
LH_Vis_1,0.0247957687338498,0.03758308146167
LH_Vis_1,0.235890136205357,0.0687587059782292
LH_Vis_1,-0.474342339785511,-0.434972011814067
LH_Vis_1,-0.23975496319742,-0.296690420919957
LH_Vis_1,0.00790483165349787,0.0812674238574293
LH_Vis_1,0.175854681834879,-0.017798517372973
LH_Vis_1,0.203410936283407,0.0579315288384641
LH_Vis_1,-0.522305793398107,-0.0170373246418689
LH_Vis_1,0.243890215653233,0.0635046730969093
LH_Vis_1,-0.348069739605946,-0.0275258894959111
LH_Vis_1,0.154177355233485,0.0169452838160995
LH_Vis_1,-0.0858573111000203,0.176431533728113
LH_Vis_1,0.105621103469649,0.0543747094650738
LH_Vis_1,0.0484605888206804,0.0446289644659912
LH_Vis_1,0.0306373428934733,-0.0164790480934419
LH_Vis_1,0.136602997946669,-0.0159180432061051
LH_Vis_1,0.203354741367087,0.0545364187140753
LH_Vis_1,-0.297102699678045,0.0576767619886073
LH_Vis_1,-0.0397691420774913,0.0036760343488926
LH_Vis_1,0.108512851541378,-0.00571800613755928
LH_Vis_1,-0.319208929683346,-0.287104788790307
LH_Vis_1,0.12456234037617,0.0556582000557463
LH_Vis_1,0.00406508956728002,-0.151299943642179
LH_Vis_1,0.104145908591669,0.0110181817073011
LH_Vis_1,0.210628280028295,0.0521636883908615
LH_Vis_1,-0.0633876525537299,0.0694494770456028
LH_Vis_1,0.208440647705394,0.0485102174599411
LH_Vis_1,0.350082433809094,0.124212749742424
LH_Vis_1,0.100327788151441,0.0526942024612574
LH_Vis_1,-0.238706637001935,-0.0852077362789038
LH_Vis_1,0.228242795083353,0.0806926944536891
LH_Vis_1,0.100096522270112,0.0417448449073557
LH_Vis_1,0.108361970743083,0.0306711162696133
LH_Vis_1,0.116966924048281,0.0610968452187566
LH_Vis_1,0.264621136089157,0.0817761704214888
LH_Vis_2,0.146304430541615,0.0283825469309811
LH_Vis_2,0.21148671286056,0.0309895081125526
LH_Vis_2,-0.0809599346320063,0.0420015391787953
LH_Vis_2,-0.195322712709417,0.0252246025124523
LH_Vis_2,-0.0377127736841193,0.0173637862145721
LH_Vis_2,0.0603936050657701,0.0365375930883063
LH_Vis_2,0.265686418609402,0.0227210625900851
LH_Vis_2,0.128851064410368,0.0517504946055958
LH_Vis_2,0.159184994325929,0.0301635270824551
LH_Vis_2,-0.226660182012564,0.00153267452770289
LH_Vis_2,-0.311394161959334,0.0250533876145078
LH_Vis_2,0.237101897618779,0.0372428165201704
LH_Vis_2,0.126642027473688,0.0369364381375509
LH_Vis_2,-0.242215263184539,0.0382248062973033
LH_Vis_2,-0.0967430452661074,0.0388252151760704
LH_Vis_2,-0.841076398006109,-0.332921777771994
LH_Vis_2,-0.308637374632458,-0.010072726658833
LH_Vis_2,-0.556491515751221,-0.0409365189472885
LH_Vis_2,0.0573154175184997,0.014330601746467
LH_Vis_2,0.158478413747016,0.0423336594521418
LH_Vis_2,0.323645897100902,0.0644698904200684
LH_Vis_2,0.0188568695626126,-0.106976632568661
LH_Vis_2,0.125158374299918,0.0311614346068314
LH_Vis_2,0.120412130739474,-0.0111926015043758
LH_Vis_2,0.0977088812387836,0.0230548476545479
LH_Vis_2,0.0920318993740621,0.0576509704752441
LH_Vis_2,0.147779693105784,0.0460557078000255
LH_Vis_2,0.236447420720792,0.0309675442012044
LH_Vis_2,-0.0151776231679054,0.0579657679928198
LH_Vis_2,0.0462604121331258,0.0287392740499686
LH_Vis_2,-0.203979594630276,-0.184410587193886
LH_Vis_2,0.159686093216531,-0.0282613697586804
LH_Vis_2,-0.0511038568752599,0.0120244762727103
LH_Vis_2,0.197065428120897,0.0370381230813395
LH_Vis_2,-0.0228603311544728,-0.0625862938867988
LH_Vis_2,0.090001940559296,0.0250969265054429
LH_Vis_2,-0.0363134526338295,0.0751875837286682
LH_Vis_2,-0.0866593930648902,-0.0251682612257467
LH_Vis_2,-0.0113861448130653,-0.0290739709873064
LH_Vis_2,-0.0289287205331503,0.0334003558980807
LH_Vis_2,-0.0711854664687658,0.0381401271762505
LH_Vis_2,0.23763447599962,-0.00271156768820946
LH_Vis_2,0.051601743392598,-0.110666120603069
LH_Vis_2,0.0878594164347818,-0.0441840066466485
LH_Vis_2,0.167314692690053,0.156607491685694
LH_Vis_2,-0.189612993404084,-0.000604567254339092
LH_Vis_2,0.191367358416406,0.0497096802607683
LH_Vis_2,-0.0944279295400092,0.0453685978754307
LH_Vis_2,-0.210316237212407,-0.070992071578761
LH_Vis_2,0.152549176218191,0.0321168522198372
LH_Vis_2,-0.540519144085771,0.127845956269847
LH_Vis_2,0.127253352931222,0.0361266094468568
LH_Vis_2,0.229124836243762,0.0209462125827121
LH_Vis_2,0.167928235487659,0.036935634104081
LH_Vis_3,0.158533216013661,0.0491153331116844
LH_Vis_3,0.0849015765181546,0.0696840491727563
LH_Vis_3,0.150727970651479,0.0521485675895783
LH_Vis_3,-0.0508743340089376,-0.0107739551957048
LH_Vis_3,0.0433016460086689,0.0198417246353191
LH_Vis_3,0.165682292108627,0.050869416479957
LH_Vis_3,0.0998254830902913,0.0498453672754917
LH_Vis_3,-0.00431550920318047,-0.0145834447950094
LH_Vis_3,0.0932182051827867,-0.00280635181504792
LH_Vis_3,-0.127962389138533,-0.13495565393784
