parcel,multi,univa
LH_Vis_1,0.168002815635645,0.0906474964033441
LH_Vis_1,0.287972453647249,0.085971860569113
LH_Vis_1,-0.229198420121066,0.14694057155446
LH_Vis_1,0.392525462413121,0.25308089206541
LH_Vis_1,-0.0052052144353717,0.0716314860139242
LH_Vis_1,0.391517758996599,0.0878622625287166
LH_Vis_1,-0.0624250689299439,-0.0437501544059536
LH_Vis_1,0.115006493516336,0.0295352741968852
LH_Vis_1,0.0414729006796277,0.0725985560919039
LH_Vis_1,0.0180082848286677,0.0786254414095829
LH_Vis_1,0.1520507817008,0.0982832766034191
LH_Vis_1,-0.16993785097327,-0.16903081263536
LH_Vis_1,0.155239102338767,0.0883116185067926
LH_Vis_1,0.281512579725623,0.0946094955285857
LH_Vis_1,-0.163048474729106,0.089934914182233
LH_Vis_1,0.418796077673385,0.0936642347597444
LH_Vis_1,-0.228942574165601,-0.25852936036821
LH_Vis_1,-0.280596235715067,0.094563582288029
LH_Vis_1,0.554141341284034,0.0791253820453748
LH_Vis_1,0.134685950617901,0.150522380614541
LH_Vis_1,-0.104164702699133,0.0903387010755534
LH_Vis_1,0.100823871754587,0.0028898620034977
LH_Vis_1,0.393054926814762,0.117409307569236
LH_Vis_1,0.346431583166624,0.0979789533386304
LH_Vis_1,-0.257144258922001,-0.207899378955159
LH_Vis_1,0.283566136792713,0.0749064937674991
LH_Vis_1,-2.07947428945305,-1.37565361841317
LH_Vis_1,0.188365155871069,0.142602873789928
LH_Vis_1,0.226152586689319,0.0667225953796391
LH_Vis_1,0.678448406876599,0.394268774420637
LH_Vis_1,-0.502863962034649,-0.137433603985751
LH_Vis_1,0.159634796214575,0.0831949904586048
LH_Vis_1,-2.45489884472574,-2.40171969022493
LH_Vis_1,-0.0272320251462564,0.106288108785788
LH_Vis_1,0.512297606096394,0.147763660617788
LH_Vis_1,0.402818495845579,0.276799596153512
LH_Vis_1,0.217987639764256,0.0822962315731426
LH_Vis_1,0.145444092609458,-0.215209300616258
LH_Vis_1,0.0360819562863206,-0.0815531796024487
LH_Vis_1,-0.232995651695328,-0.325297656086026
LH_Vis_1,-0.0353436428614884,0.0283625938330947
LH_Vis_1,-0.435988918211699,-0.240806978776313
LH_Vis_1,0.444187370105352,0.10567305635758
LH_Vis_1,-0.319501950422249,-0.582330735004655
LH_Vis_1,0.109993823505994,0.0963030696611352
LH_Vis_1,0.28447468583452,-0.0650037716642158
LH_Vis_1,-0.0323482223893424,-0.141361783513096
LH_Vis_1,0.48831525881582,0.0983961071891719
LH_Vis_1,-0.572618388026948,0.100055802700227
LH_Vis_1,-0.0404348242031094,0.142798832766425
LH_Vis_1,-0.185951775189102,0.104703147637997
LH_Vis_1,-0.0136016081360093,0.120175570700887
LH_Vis_1,-0.660250359785257,0.120858138070211
LH_Vis_1,0.0522737421304569,-0.0884971218507881
LH_Vis_2,-0.0326340107315473,0.0770665529378298
LH_Vis_2,0.143495617787014,0.0882991897353
LH_Vis_2,0.152912845109727,0.279358365318959
LH_Vis_2,-0.61041107826374,0.14874605008931
LH_Vis_2,0.259342778934251,0.124287432727388
LH_Vis_2,0.429287531970109,0.091426245767389
LH_Vis_2,-0.362741542969919,-0.296184679118774
LH_Vis_2,0.0236042785359412,0.0248649499270757
LH_Vis_2,-0.529554176571556,-0.190552329594416
LH_Vis_2,0.0729694218745348,0.063000831309495
LH_Vis_2,0.234194782091791,0.0300650788847068
LH_Vis_2,0.290131301419364,0.0964113459437183
LH_Vis_2,0.19497154314716,0.0680949692859231
LH_Vis_2,0.103634319816067,-0.0435088657496514
LH_Vis_2,0.325130063177642,0.109442099913678
LH_Vis_2,0.324486214875521,0.127491685775798
LH_Vis_2,-0.298975333243499,-0.176586176936732
LH_Vis_2,0.358376419591713,0.095596310225082
LH_Vis_2,0.272497079803241,0.071091911604323
LH_Vis_2,0.216347283778241,0.436384562763961
LH_Vis_2,0.255088834401282,0.0705501201571484
LH_Vis_2,-0.0186333518351289,0.0732642901029592
LH_Vis_2,0.254156317984032,0.0950179109190384
LH_Vis_2,0.21621725952899,0.117903575858062
LH_Vis_2,-0.154509489961082,-0.0418892120725316
LH_Vis_2,0.141078818329524,0.105572709388694
