parcel,multi,univa
LH_Vis_1,0.254953179146988,0.100173031040741
LH_Vis_1,0.289236485671227,0.0964377505406917
LH_Vis_1,0.100621144994573,0.115443708415756
LH_Vis_1,0.365532806455728,0.172108141410127
LH_Vis_1,-0.129041578517142,0.0271261851502427
LH_Vis_1,-0.35564433953884,-0.00180230030486572
LH_Vis_1,0.1936697742334,0.0599101039931984
LH_Vis_1,0.00356119854937576,0.0762444419790151
LH_Vis_1,0.205002950839944,0.067765545477138
LH_Vis_1,0.150610441005529,0.0777439186680986
LH_Vis_1,-0.0772463295563843,0.056439845934715
LH_Vis_1,0.102401402459757,-0.00628420447430114
LH_Vis_1,0.126322532797099,0.0770135237211383
LH_Vis_1,0.170817305419945,0.0996901802510244
LH_Vis_1,0.272171960115906,0.0634016919681657
LH_Vis_1,0.303314693408772,0.0691307536703767
LH_Vis_1,-0.221419076098535,-0.31262534416456
LH_Vis_1,0.0370148561692417,0.10900616319626
LH_Vis_1,0.450398908534723,0.087944038894785
LH_Vis_1,-2.06987963293735,-0.396316272545452
LH_Vis_1,0.135146677869483,0.0472350436688521
LH_Vis_1,0.0375563447913971,-0.0348809470955503
LH_Vis_1,0.167949567463666,0.0988840433600351
LH_Vis_1,-0.160931954184746,0.0847486360498133
LH_Vis_1,0.0955356629774554,0.0320897463111767
LH_Vis_1,0.284290756801432,0.0885728813095306
LH_Vis_1,-1.13514904847706,-1.01988483655159
LH_Vis_1,0.190210455149563,0.125818450905461
LH_Vis_1,0.289270101507947,0.0550761325647808
LH_Vis_1,0.57151060179233,0.306269302521196
LH_Vis_1,-0.0126898757045547,0.0189631156159326
LH_Vis_1,0.175925529796967,0.0931847926372856
LH_Vis_1,-0.553678587079114,-0.728816630913172
LH_Vis_1,0.00662468231578595,0.108076177392768
LH_Vis_1,0.425618444959761,0.134894127112356
LH_Vis_1,0.360473368645147,0.194250023690936
LH_Vis_1,-0.04664730043257,0.0788016026492877
LH_Vis_1,0.30065659270016,-0.00692486748684673
LH_Vis_1,-0.158964781342329,-0.206261877126965
LH_Vis_1,-1.0042100150583,-1.06364494971682
LH_Vis_1,0.17626519434196,0.092921983457284
LH_Vis_1,0.190069381848304,-0.00514022267253295
LH_Vis_1,0.118473293607368,0.0787730804378303
LH_Vis_1,-0.348887590734973,-0.499632632935148
LH_Vis_1,-1.3892351438598,0.223330500734753
LH_Vis_1,0.0606400982823492,-0.182282239274515
LH_Vis_1,0.18824572472177,-0.0409322695815184
LH_Vis_1,0.387355526711447,0.109587309848226
LH_Vis_1,-0.0503444461043368,0.13010296058536
LH_Vis_1,-0.00324390888646642,-0.031773922365381
LH_Vis_1,0.169115307176887,0.10449772324359
LH_Vis_1,0.229793622984437,0.117612309698993
LH_Vis_1,-1.08798427286267,0.0999584536581919
LH_Vis_1,0.362429102644577,0.0789185296694609
LH_Vis_2,0.198732829239404,0.100371975067132
LH_Vis_2,0.150144234072101,0.0617010085505541
LH_Vis_2,0.0862907891288214,0.156074320480222
LH_Vis_2,-0.339519389698525,0.0817451828216595
LH_Vis_2,0.19179227489141,0.0804444698287513
LH_Vis_2,0.175762989071361,0.056360491573113
LH_Vis_2,-0.230621370910087,-0.323555690727427
LH_Vis_2,0.138878903229749,0.0505193515034752
LH_Vis_2,-0.280367290718332,-0.191376125320553
LH_Vis_2,0.24134616970344,0.0740585069822849
LH_Vis_2,0.162526947759202,0.0706848797837619
LH_Vis_2,0.0830894342881641,0.0942750587306318
LH_Vis_2,0.231840203022049,0.0603779625409399
LH_Vis_2,-0.15364136260609,-0.0802901578440829
LH_Vis_2,0.185935015619052,0.129291739381443
LH_Vis_2,-0.00580717659486219,0.170223642602663
LH_Vis_2,-0.0576935967980042,-0.115848896072463
LH_Vis_2,0.0726662873870557,0.0598737823963508
LH_Vis_2,0.120511506314347,0.0225901643559418
LH_Vis_2,0.157927056126031,0.209539542532675
LH_Vis_2,-0.0111673607315705,-0.142261752762381
LH_Vis_2,0.0964131837038749,0.0701780912249418
LH_Vis_2,0.162978842713847,0.0723540648376747
LH_Vis_2,-0.0320688253675524,0.0908813975503976
LH_Vis_2,-0.541959687659527,-0.108243241840473
LH_Vis_2,0.186793289775347,0.0793470525119294
LH_Vis_2,-0.321758246462863,-0.339868836065539
LH_Vis_2,0.115441073309644,0.0406691080692219
LH_Vis_2,-0.0507107936890451,0.0423931609310702
LH_Vis_2,-0.122352530131575,-0.063166710958355
LH_Vis_2,0.239629758109407,0.0745026383510795
LH_Vis_2,0.0525143365660943,-0.00810121205615161
LH_Vis_2,-0.602603154676758,-0.419311592631668
LH_Vis_2,0.0676650827449367,0.0254285077940819
LH_Vis_2,0.286685529091759,0.0821735155463444
LH_Vis_2,0.119022014416882,0.0186656185993085
LH_Vis_2,0.0706399104576566,0.031478183510228
LH_Vis_2,-0.485950116976107,-0.639618895436691
LH_Vis_2,0.120560019567819,-0.0841574068025343
LH_Vis_2,-0.950960911676072,-0.486362422054945
LH_Vis_2,0.288785496897368,0.0875488287188145
LH_Vis_2,-0.245599319625407,-0.231782701956524
LH_Vis_2,0.148569785010445,0.0763691322037854
LH_Vis_2,-0.244443416713829,-0.324147777179815
LH_Vis_2,0.153011966480145,0.0735594361568292
LH_Vis_2,0.0695829250297728,0.075505273071571
LH_Vis_2,0.12698469845961,-0.0202709115721276
LH_Vis_2,0.222746692847748,0.138135901360558
LH_Vis_2,-0.128438054902697,-0.00885864703680533
LH_Vis_2,0.188953797063394,0.179022299590154
LH_Vis_2,-0.0985434948894691,0.0699556296824433
